的	白勹丶
𬒔	石止月
还	辵不
碍	石貝寸
厕	厂貝刀
砚	石見
垄	龍土
砻	龍石
詟	龍言
赝	厂人隹貝
矶	石几
砜	石凡乂
飙	三犬凡乂
袭	龍衣
态	大丶心
矿	石广
牵	大冂牛
码	石馬
历	厂力
础	石止凵
轩	車干
辆	車一冂从
辕	車土口衤
贰	弋二貝
转	車二龴
辄	車耳乚
连	辵車
轰	車又又
轧	車乚
辅	車甫
颐	臣頁
尧	七丿兀
翘	七丿兀羽
轾	車至
卧	臣卜
轳	車卜尸
辑	車口耳
匮	匚廾貝
轵	車口八
轴	車由
东	東
辊	車日匕匕
辋	車网亡
盏	一戈皿
轿	車丿大二
轷	車爪丁
输	車亼舟刀
辁	車入王
殴	匚乂殳
轮	車入匕
堑	車斤土
錾	車斤金
鸦	牙鳥
较	車大乂
辙	車了月攴
辘	車鹿
辚	車米夂㐄
辖	車宀丰口
轻	車㇕丶工
辗	車尸工衤
轺	車刀口
轫	車刀丶
顿	一屮頁
辎	車巛田
蛱	虫大䒑
龉	齒二乂口
螨	虫艸一冂从
螮	虫廿𠂊冂巾
蛲	虫七丿兀
龇	齒止匕
战	卜口戈
蝇	虫黽
蜗	虫冎
卤	卜圍乂
蛳	虫刀一巾
频	止㐄頁
虚	虎业
蛊	虫皿
贞	卜貝
蚬	虫見
龄	齒亼卩
赀	止匕貝
蜕	虫公𠂊
蝉	虫八甲一
虑	虎心
蛏	虫又土
颅	卜尸頁
龌	齒尸至
卢	卜尸
蚂	虫馬
虏	虎力
吴	口一大
哑	口亞
贵	廾貝
围	圍㐄
踌	足丰寸
啧	口丰貝
唛	口丰夂
蹑	足耳又又
𠳐	口丰邑
团	圍才
蹒	足艸一冂从
喷	口屮貝
躏	足艸門隹
呓	口艸乙
嗹	口辵車
咙	口龍
哒	口辵大
𠮟	口七
跷	足七丿兀
践	足一戈
呕	口匚乂
嘘	口虎业
啮	口齒
虽	口虫
颚	口口一丂頁
圆	圍口貝
骂	口口馬
黾	黽
呗	口貝
啰	口网夕
郧	口貝邑
跃	足丿大
躜	足之𠂊之𠂊貝
响	口宀口
哗	口人匕十
囵	圍入匕
呛	口入卩
嗳	口旡𠂇又
叽	口几
鹃	口月鳥
噜	口魚日
唤	口𠂊宀廾
图	圍夂冫
鸣	口鳥
跻	足齊
踯	足䒑大邑
喽	口婁
咛	口宀丁
蹿	足穴中中
吣	口心
嘱	口尸丿虫九
啸	口尹巛八
哟	口糸勹丶
题	日圍止頁
师	刀一巾
韪	日圍止㐄
𬀩	日㐄
畴	田丰寸
颗	田木頁
晒	日西
昽	日龍
辉	火𠂊九車
辈	非車
晓	日七丿兀
鸭	甲鳥
显	日业
帅	刀巾
𬀪	日見
临	二𠂊丶口丨
监	二𠂊丶皿
览	二𠂊丶見
鉴	二𠂊丶金
晔	日人匕十
尘	小土
暧	日旡𠂇又
鶗	日圍止鳥
旷	日广
邺	业邑
凿	业凵
尝	八宀二厶
晕	日九車
赏	八宀口貝
归	刀彐
贤	二又貝
肾	二又月
竖	二又立
紧	二又糸
畅	申㇕勿
赋	貝戈止
赇	貝十⺍丶
屿	山牙牙
峡	山大䒑
罢	网釆
帱	巾丰寸
帐	巾長
账	貝長
帻	巾丰貝
财	貝才
瞒	目艸一冂从
巅	山十目廾頁
嵘	山艸冂木
赎	貝十㇕冫大
赙	貝甫寸
颛	屮而頁
眬	目龍
贿	貝𠂇月
鸯	冂大鳥
贼	貝戈十
岽	山東
岖	山匚乂
崭	山車斤
贴	貝卜口
帧	巾卜貝
帜	巾口八
贶	貝口𠂊
刚	网刀
赐	貝日勿
幞	巾业廾
岿	山刀彐
𪾢	目見
婴	貝貝女
峤	山丿大二
贝	貝
赌	貝耂
则	貝刀
赂	貝夂口
岚	山凡乂
岁	山夕
睁	目𠂊尹
购	貝丩厶
罚	网言刀
赃	貝广土
赠	貝八囪甘
赕	貝火火
赚	貝禾禾彐
髅	冎月婁
贮	貝宀一
髋	冎月宀䒑見
髌	冎月宀斤廾
峄	山又扌
瞩	目尸丿虫九
赆	貝尸丶冫
剀	山巳刀
觊	山巳見
凯	山巳几
岂	山巳
悬	且厶心
丢	丿大凵
筹	竹丰寸
箨	竹扌又扌
穑	禾土八回
迁	辵千
犊	牛十㇕冫大
笼	竹龍
乔	丿大二
箧	竹匚大䒑
笺	竹一戈
毡	毛卜口
乱	舌乚
鹄	牛口鳥
篮	竹二𠂊丶皿
笕	竹見
笔	竹毛
签	竹亼⺍一
秃	禾几
頽	禾几頁
颓	禾几頁
称	禾𠂊小
赞	之𠂊之𠂊貝
选	辵之𠂊
稳	禾𠂊彐心
鹅	彐戈鳥
辞	舌辛
简	竹門日
篓	竹婁
氢	气㇕丶工
箫	竹尹巛八
笃	竹馬
笾	竹辵力
俩	人一冂从
粤	宀米一丂
侠	人大䒑
伟	人㐄
伥	人長
债	人丰貝
偾	人屮貝
牍	爿十㇕冫大
鸺	人木鳥
侥	人七丿兀
贷	人弋貝
舆	廾車廾
躯	身匚乂
侦	人卜貝
俣	人口一大
侣	人口口
侧	人貝刀
伣	人見
皑	白山巳
侨	人丿大二
赁	人工一貝
伤	人𠂊力
俭	人亼⺍一
伦	人入匕
华	人匕十
倾	人匕頁
货	人屰貝
储	人言耂
侪	人齊
奥	宀米廾
鹪	隹火鳥
偻	人婁
伫	人宀一
傧	人宀斤廾
侬	人冂衤
傩	人又隹
亿	人乙
龛	亼口龍
剑	亼⺍一刀
敛	亼⺍一攴
刽	亼一厶刀
饵	食耳
仓	入卩
馕	食一中冂口口甘衤
馍	食屮日
馓	食木月攴
饽	食屮八子
弑	乂屮弋工
刹	乂屮刀
饶	食七丿兀
饯	食一戈
彻	行七刀
饨	食一屮
衔	行金
馈	食廾貝
馄	食日匕匕
饪	食工一
饫	食丿大
饿	食彐戈
饰	食𠂊巾
饬	食𠂊力
饷	食宀口
馊	食申又
丛	从一
耸	从耳
怂	从心
爷	攴卩
饭	食厂又
馁	食爪女
饥	食几
馋	食象𠂊冫
馅	食𠂊臼
饮	食欠
仑	入匕
馏	食卯田
饱	食勹巳
颔	亼㇕口頁
贪	亼㇕貝
伞	人八十
饼	食从二
馐	食羊彐丨
邻	亼卩邑
馆	食宀㠯
蚀	食虫
饲	食𠂆
颁	八刀頁
戗	入卩戈
创	入卩刀
贫	八刀貝
饧	食㇕勿
颂	公頁
饴	食厶口
钘	金干干
钉	金丁
铐	金耂丂
𫓯	金土土
铼	金木䒑
锗	金耂
铑	金耂匕
铗	金大䒑
钍	金土
铸	金丰寸
铒	金耳
𬬮	金長
锖	金生井
钰	金王丶
镊	金耳又又
钳	金甘
𫓹	金其
针	金十
锘	金艸𠂇口
钴	金十口
错	金巛日
质	斤貝
镬	金䒑隹又
𫟹	金廿廾
钵	金木一
铺	金甫
𬭊	金木土
镭	金雨田
𬬸	金屮丶
锛	金走止
钚	金不
铕	金𠂇月
钛	金大丶
镣	金一火日小
𫟼	金辵大
钹	金犬丿
铚	金至
铙	金七丿兀
钷	金匚口
𬬩	金弋
铖	金戌丨
铽	金弋心
链	金辵車
钜	金工龴
铘	金牙邑
钺	金戈乚
钋	金卜
舻	舟卜尸
锃	金口千土
铟	金圍大
锢	金圍十口
钟	金中
铝	金口口
锅	金冎
𫓶	金口月
钽	金日一
锂	金田土
钊	金刀
锞	金田木
钿	金田
锁	金小貝
钞	金小丿
销	金小月
锡	金日勿
镤	金业廾
镗	金八宀口土
铛	金小彐
铜	金凡口
盘	舟皿
钠	金内
钡	金貝
舰	舟見
钼	金目
锄	金且力
钎	金千
锇	金彐戈
锆	金牛口
锺	金千東土
锸	金干臼
铣	金之𠂊
锹	金禾火
锈	金禾㇕丿
锻	金厂三殳
锽	金白王
钏	金巛
镍	金自木
锥	金隹
铂	金白
锦	金白巾
镌	金隹㇕丿
铨	金入王
𬬱	金斤
铩	金乂屮
锉	金从土
钤	金亼㇕
铃	金亼卩
舱	舟入卩
锾	金爪二丿又
钐	金彡
锨	金斤欠
钣	金厂又
钒	金凡
铅	金公
钥	金月
锋	金夂丰
铭	金夕口
镥	金魚日
铆	金卯
钦	金欠
钓	金勹丶
钧	金九冫
铮	金𠂊尹
钩	金丩厶
锌	金辛
锫	金丶不口
镜	金言甘𠂊
铈	金亠巾
铲	金立厂
铱	金衣
镑	金凡方
锒	金丶艮
钫	金方
锎	金門一廾
钭	金斗
镀	金广廿又
镧	金門木四
锏	金門日
钔	金門
锵	金爿夕寸
镰	金广禾禾彐
镁	金羊大
鋭	金公𠂊
锐	金公𠂊
镨	金立立日
钬	金火
锬	金火火
锑	金弋弓
镂	金婁
铫	金𠂊⺍
铴	金水㇕勿
锭	金宀圍止
爱	旡𠂇又
镩	金穴中中
铋	金弋八
镔	金宀斤廾
释	釆又扌
锯	金尸十口
铍	金皮
镅	金尸目
银	金艮
铌	金尸匕
钗	金又丶
𬬿	金刀口
锰	金子皿
镄	金弓二貝
钌	金了
键	金廴尹二
铷	金女口
锱	金巛田
钕	金女
钆	金乚
𬭁	金母
橥	犬耂木
䏡	月示
肤	月夫
狭	犬大䒑
𦙶	月十口
胧	月龍
胨	月東
胪	月卜尸
脶	月冎
腽	月日皿
狈	犬貝
猡	犬网夕
犸	犬馬
脸	月亼⺍一
飓	凡乂目廾
飕	凡乂申又
飑	凡乂勹巳
鹏	丰丰鳥
狰	犬𠂊尹
鸠	九鳥
狱	犬言犬
脐	月齊
脑	月囟
脏	月广土
犷	犬广
䲢	舟丨廾魚
鰧	舟丨廾魚
腾	舟丨廾馬
狞	犬宀丁
膑	月宀斤廾
脓	月冂衤
胫	月㇕丶工
胁	月力八
猕	犬弓𠂊小
鲠	魚内攴
鲡	魚一凡凡
鲆	魚干八
鲑	魚土土
鲒	魚士口
鲮	魚屮宀夂
鳍	魚耂匕日
䲠	魚艸一屮日
鰆	魚艸一屮日
鲭	魚生井
鲰	魚耳又
鲯	魚其
鲼	魚屮貝
鲽	魚廿乚木
鹱	鳥䒑隹又
鸨	匕十鳥
鳓	魚革力
鯆	魚甫
鳕	魚雨彐
鲕	魚而
顷	匕頁
鲔	魚𠂇月
鱿	魚𠂇
鳜	魚厂屰欠
鲅	魚犬丿
鲢	魚辵車
处	夂卜
鯱	魚虎
鲇	魚卜口
鲈	魚卜尸
鲴	魚圍十口
鲤	魚田土
鲱	魚非
鳂	魚鬼攴
鲳	魚日甘
鳗	魚冃目又
尔	𠂊小
鲲	魚日匕匕
鲁	魚日
迩	辵𠂊小
鳃	魚田心
鲣	魚二又土
鳎	魚日羽
龟	龜
鲷	魚用口
鲖	魚凡口
奂	𠂊宀廾
鳏	魚目水
岛	鳥山
负	𠂊貝
觯	𠂊用八甲一
稣	魚禾
颖	匕禾頁
鳅	魚禾火
鲧	魚丿糸
鱮	魚廾牙廾
鳇	魚白王
鲋	魚人寸
鲌	魚白
鲵	魚臼𠂊
燄	𠂊臼火火
鷈	鳥𠂆虎
鳐	魚爪午凵
凫	鳥几
毕	匕匕十
鲦	魚夂木
𬶋	魚丩口
鲍	魚勹巳
贸	卯貝
鲚	魚齊
鲂	魚方
鲜	魚羊
鳟	魚八酉寸
鳞	魚米夂㐄
鳝	魚羊言
鲩	魚宀一兀
鳊	魚戶冊
鸵	鳥宀匕
刍	𠂊彐
鲟	魚彐寸
鴃	鳥龴又
鲏	魚皮
鲪	魚尹口
雏	𠂊彐隹
皱	𠂊彐皮
邹	𠂊彐邑
鲫	魚食卩
鱽	魚刀
务	夂力
鸳	夕卩鳥
匀	九冫
鱾	魚巳
乌	烏
枭	鳥木
鲐	魚厶口
𬣙	言丁一
订	言丁
诃	言丂口
评	言干八
诖	言土土
诗	言之寸
讧	言工
诘	言士口
诸	言耂
诬	言工从
諸	言耂丶
语	言二乂口
讳	言㐄
诔	言耒
请	言生井
诹	言耳又
亵	衣扌丮
讨	言寸
计	言十
谋	言甘木
谍	言廿乚木
诺	言艸𠂇口
诂	言十口
谳	言南犬
谎	言艸亡巛
读	言十㇕冫大
谌	言甘匚八
𬤇	言西土
谭	言西日十
谏	言木四
斋	文而
诼	言豕
诙	言𠂇火
试	言弋工
诓	言匚王
诫	言戈廾
讶	言牙
𬣡	言一戈
讴	言匚乂
谮	言旡旡日
诚	言戌丨
讵	言工龴
讣	言卜
谑	言虎爪
謼	言虎爪丁
误	言口一大
颤	亠回日一頁
识	言口八
赢	龍貝丮
诽	言非
刘	文刀
栾	亦木
课	言田木
亩	亠田
蛮	亦虫
谩	言冃目又
谡	言鬼夂
銮	亦金
诮	言小月
谓	言田月
弯	亦弓
诅	言且
诇	言冂口
𫍣	言凡口
讪	言山
讷	言内
挛	亦手
许	言午
话	言舌
诰	言牛口
诛	言木十
颜	立厂彡頁
诱	言禾㇕丿
诲	言𠂊母
训	言巛
谁	言隹
剂	齊刀
谯	言隹火
謏	言申又
谕	言亼舟刀
诠	言入王
认	言人
谶	言从戈非一
诊	言人彡
论	言入匕
义	丶乂
诟	言𠂆口
䜣	言斤
谣	言爪午凵
诳	言犬王
讥	言几
颃	尢頁
讽	言凡乂
诡	言𠂊厂卩
谗	言象𠂊冫
询	言勹日
诣	言匕甘
谄	言𠂊臼
谐	言匕匕白
诋	言氏一
诌	言𠂊彐
鴗	立鳥
鸾	亦鳥
谅	言京
谙	言言甘
谚	言立厂彡
议	言丶乂
辩	辛言辛
谛	言不冂
谤	言凡方
访	言方
斓	文門木四
详	言羊
产	立厂
谥	言水皿
谫	言止舟刀刀
谈	言火火
谜	言辵米
谦	言禾禾彐
𬣞	言宀一
諠	言宀二回
诨	言九車
谴	言辵廾㠯
谊	言宀且
诧	言宀丿七
译	言又扌
诀	言龴又
诐	言皮
诵	言龴用
𬣳	言艮
词	言𠂆
讯	言乙十
诏	言刀口
诞	言廴丿止
讱	言刀丶
记	言巳
诒	言厶口
娈	亦女
颏	兀彑頁
辫	辛糸辛
庑	广一尢
疠	疒一𠂊
闺	門土土
瘗	疒大䒑土
闫	門三
冯	冫馬
痨	疒艸冂力
癞	疒木中𠂊貝
阑	門木四
鹇	門木鳥
头	冫大
庆	广大
库	广車
阉	門大申
庞	广龍
状	爿犬
邝	广邑
阈	門戈口一
冻	冫東
壮	爿士
阃	門圍木
闸	門甲
阊	門日甘
闩	門一
闰	門王
痈	疒用
闲	門木
闽	門虫
訚	門言
闯	門馬
阀	門人戈
鹰	疒人隹鳥
瘪	疒自入匕
阋	門臼𠂊
闪	門人
疮	疒入卩
阌	門爪舟又
疯	疒凡乂
桨	爿夕木
奖	爿夕大
浆	爿夕水
资	二欠貝
阎	門𠂊臼
癣	疒魚羊
净	冫爪尹
闹	門亠巾
闶	門尢
阂	門兀彑
痫	疒門木
阅	門公𠂊
阐	門八甲一
瘘	疒婁
阔	門水舌
闼	門辵大
庐	广戶
闷	門心
阕	門癶一大
阚	門彑攴
瘫	疒又隹
疡	疒㇕勿
瘾	疒阜𠂊彐心
疖	疒卩
妆	爿女
兰	䒑二
鲞	米廾魚
誊	丨廾言
怅	心長
鲝	羊魚
慑	心耳又又
愤	心屮貝
懒	心木中𠂊貝
娄	婁
恹	心厂犬
烦	火頁
郑	䒑大邑
烧	火七丿兀
怄	心匚乂
惭	心車斤
兑	公𠂊
兽	八田一口
悭	心二又土
灿	火山
惧	心目廾
恺	心山巳
养	羊八
烨	火人匕十
烃	火㇕丶工
烁	火𠂆木
焕	火𠂊宀廾
恼	心囟
悯	心門文
焖	火門心
悦	心公𠂊
惮	心八甲一
恽	心九車
烬	火尸丶冫
忆	心乙
炀	火㇕勿
鹈	弋弓鳥
递	辵弋弓
惨	心厶大彡
惯	心母貝
兹	䒑幺幺
举	⺍廾扌
兴	⺍廾
誉	⺍廾言
𬇕	水一𠂊
洼	水土土
鸿	水工鳥
浃	水大䒑
𣲗	水㐄
涛	水丰寸
沣	水丰
渍	水丰貝
滟	水丰𠂊卩
滠	水耳又又
满	水艸一冂从
滞	水艸丨冂巾
潇	水艸尹巛八
泷	水龍
沥	水厂力
浇	水七丿兀
浅	水一戈
沤	水匚乂
渐	水車斤
㳚	水戈人
汇	水匚
涟	水辵車
浈	水卜貝
浊	水虫
泸	水卜尸
涠	水圍㐄
渑	水黽
涡	水冎
湿	水日业
温	水日皿
溅	水貝一戈
𬇙	水貝
滗	水竹毛
渊	水巛米
潋	水亼⺍一攴
沦	水入匕
潴	水犬耂
鼗	𠂊⺍南豆竹又
涤	水夂木
涣	水𠂊宀廾
渔	水魚
滦	水亦木
浐	水立厂
润	水門王
澜	水門木四
瀇	水广廿尢
涧	水門日
沩	水丶象
黉	⺍冂廿尢
浑	水九車
觉	⺍冂見
沪	水戶
滨	水宀斤廾
浓	水冂衤
泽	水又扌
浔	水彐寸
滩	水又隹
涨	水弓長
汤	水㇕勿
涩	水夂止
烫	水㇕勿火
渗	水厶大彡
潍	水糸隹
逦	辵一凡凡
写	冂牙牙
窍	穴工丂
窥	穴夫見
违	辵㐄
祷	示丰寸
宝	宀王丶
赛	宀屮人貝
骞	宀屮人馬
宠	宀龍
窃	穴七刀
祯	示卜貝
遗	辵廾貝
祸	示冎
褴	衤二𠂊丶皿
裆	衤小彐
视	示見
袄	衤丿大
鹤	冂隹鳥
裣	衤亼⺍一
穷	穴力
遥	辵爪午凵
宾	宀斤廾
额	宀夂口頁
农	冂衤
祃	示馬
礼	示乚
裤	衤广車
禅	示八甲一
迳	辵㇕丶工
迟	辵尸丶
逊	辵子小
边	辵力
辽	辵了
骊	馬一凡凡
颈	㇕丶工頁
巯	㇕丶工了巛
劲	㇕丶工力
𬴃	馬丰石
骤	馬耳又从
怼	又寸心
骐	馬其
剧	尸十口刀
骑	馬大丂口
驮	馬大
戏	又戈
驱	馬匚乂
骃	馬圍大
驶	馬中又
𬴂	馬非
骒	馬田木
剥	彑刀
骡	馬田糸
驵	馬且
𬳶	馬冂口
驷	馬四
骄	馬丿大二
属	尸丿虫九
驯	馬巛
骓	馬隹
肃	尹巛八
骅	馬人匕十
骢	馬囪心
驳	馬乂乂
屦	尸行婁
驹	馬丩口
骆	馬夂口
欢	又欠
骝	馬卯田
鸡	又鳥
驻	馬丶王
骍	馬辛
骧	馬衣口口甘
昼	尸丶日一
𫘜	馬文
尽	尸丶冫
骇	馬兀彑
骥	馬𠂊匕鬼廾
骈	馬从二
屡	尸婁
驴	馬戶
驼	馬宀匕
骟	馬戶羽
恳	艮心
驿	馬又扌
预	予頁
艰	又艮
驭	馬又
骉	三馬
骣	馬尸三子
驰	馬也
劝	又力
骖	馬厶大彡
骀	馬厶口
骏	馬厶𠂊夂
卫	卩一
际	阜示
陕	阜大䒑
陆	阜扌凵
陇	阜龍
陏	阜𠂇月
阵	阜車
陈	阜東
贺	力口貝
驾	力口馬
陧	阜日土
孙	子小
隄	阜日圍止
坠	阜人土
阶	阜人八
弥	弓𠂊小
隐	阜𠂊彐心
飞	乙冫
导	巳寸
𠙶	了凵
纡	糸丁一
妩	女一尢
娅	女亞
结	糸士口
绪	糸耂
绫	糸屮宀夂
纬	糸㐄
纭	糸二厶
绩	糸丰貝
𬘬	糸生井
绑	糸丰邑
纣	糸寸
绀	糸甘
缂	糸革
绁	糸廿乚
缚	糸甫寸
𬘭	糸木木
缃	糸木目
绔	糸大一丂
叁	厶大三
缛	糸辰寸
缅	糸頁圍
参	厶大彡
缄	糸戌口
绖	糸至
绕	糸七丿兀
线	糸一戈
妪	女匚乂
练	糸七㇕八
绰	糸卜日十
娱	女口一大
缉	糸口耳
𬘡	糸圍大
绳	糸黽
娲	女冎
织	糸口八
绢	糸口月
绯	糸非
缦	糸冃目又
纱	糸小丿
绡	糸小月
缇	糸日圍止
缧	糸田糸
绸	糸用口
䌹	糸冂口
絅	糸冂口
纲	糸网
缨	糸貝貝女
纳	糸内
纴	糸工一
纤	糸千
缵	糸之𠂊之𠂊貝
妫	女丶象
妈	女馬
绣	糸禾㇕丿
缎	糸厂三殳
𬘓	糸巛
维	糸隹
绵	糸白巾
缴	糸白方攴
给	糸亼口
绘	糸亼一厶
绗	糸行
纵	糸从
纶	糸入匕
纷	糸八刀
缓	糸爪二丿又
绥	糸爪女
绷	糸丰丰
纨	糸丮
绦	糸夂木
纸	糸氏
绺	糸夂卜口
络	糸夂口
绚	糸勹日
约	糸勹丶
终	糸夂冫
绉	糸𠂊彐
绝	糸刀卩
纹	糸文
纺	糸方
娴	女門木
纩	糸广
缠	糸广田土
绊	糸半
婵	女八甲一
缯	糸八囪甘
缮	糸羊言
继	糸米乚
纻	糸宀一
综	糸宀示
绽	糸宀圍止
婶	女宀申
缩	糸宀人一白
缝	糸辵夂丰
绾	糸宀㠯
妇	女彐
纽	糸彐丨
绿	糸彑
纾	糸予
纼	糸弓丨
绍	糸刀口
贯	母貝
级	糸𠂊又
绋	糸弓二
纫	糸刀丶
纪	糸巳
丝	糸糸
缘	糸彑豕
纠	糸丩
绐	糸厶口
缫	糸巛田木
乡	邑
飨	邑食
芈	丨羊
鹝	鬲鳥
戬	亞日戈
鹂	一凡凡鳥
郦	一凡凡邑
䴓	一巾鳥
殚	歹八甲一
䴕	歹刀鳥
鴷	歹刀鳥
殀	歹丿大
殇	歹𠂊㇕勿
趸	一𠂊足
劢	一𠂊力
欤	牙牙欠
𤭯	瓦白水
垭	土亞
叆	二厶旡𠂇又
福	示畐
神	示申
赉	木䒑貝
鼋	一兀黽
祥	示羊
𫭼	土艸冂力
㙘	土西女
埯	土大申
坜	土厂力
𫭟	土匚乂
贡	工貝
觋	工从見
鹀	工从鳥
垆	土卜尸
韨	㐄犬丿
韧	㐄刀丶
击	扌凵
埙	土口貝
埚	土冎
鼕	南豆竹又夂冫
垱	土小彐
垲	土山巳
都	耂丶邑
赪	大火卜貝
𫭢	土入匕
坵	土丘
坞	土烏
垴	土囟
𡐓	土南尹⺍
𫮃	土八甲一
𪣻	土婁
壸	士冂亞
毂	南車殳
𡎚	土戶冊
悫	南几心
㙍	土四又
𪤗	土羽人彡
玙	王牙牙
玨	王王
聩	耳廾貝
𤩽	王南犬
𫞩	王艸一冂从
颞	耳又又頁
㻬	王雨一丂
麺	丰夂頁圍
𪟝	丰貝力
赘	屮人攴貝
鳌	屮人攴魚
骜	屮人攴馬
䴖	生井鳥
麦	丰夂
麹	丰夂勹米
䂮	丰刀石
㛃	丰刀女
琐	王小貝
珰	王小彐
瓒	王之𠂊之𠂊貝
瑽	王行从止
玱	王入卩
瑷	王旡𠂇又
琼	王京
𤧛	王不冂
駻	馬日干
騠	馬日圍止
騝	馬廴尹二
駎	馬由
騪	馬申又
駩	馬入王
騚	馬止舟刀
𤫉	王言火火又
駶	馬尸㇕口
騃	馬厶矢
珲	王九車
𬍤	王彐寸
玚	王㇕勿
擣	扌耂工口寸
撷	扌士口頁
撵	扌夫夫車
抟	扌二龴
搟	扌車干
挠	扌七丿兀
掳	扌虎力
掴	扌圍王丶
揽	扌二𠂊丶見
撄	扌貝貝女
揿	扌金欠
贽	扌丮貝
鸷	扌丮鳥
势	扌丮力
捣	扌鳥山
拦	扌䒑二
掸	扌八甲一
㧑	扌丶象
擞	扌婁攴
择	扌又扌
挦	扌彐寸
掼	扌母貝
觐	廿尢土見
荆	艸井刀
鹊	巛日鳥
𬟁	艸鬲鳥
勚	廿乚貝力
颟	艸一冂从頁
𬜯	艸一冂从
䢼	廿廾邑
觏	魚魚見
莱	艸木䒑
韩	中日丁㐄
贲	屮貝
觌	十㇕冫大見
鸪	十口鳥
鹕	十口月鳥
赍	十从冂貝
𫠆	竹又頁
鳷	竹又鳥
𨙸	竹又邑
鹁	屮八子鳥
鞒	革丿大二
鞑	革辵大
鞲	革魚魚
䓫	艸大丂口
苈	艸厂力
荛	艸七丿兀
蒇	艸戈丿貝
𬞟	艸止㐄頁
蒉	艸廾貝
鹳	艸口口隹鳥
鹋	艸田鳥
萝	艸网夕
蘖	艸㠯辛木
莶	艸亼⺍一
荟	艸亼一厶
苍	艸入卩
莸	艸犬𠂇
蓟	艸魚刀
荜	艸匕匕十
藓	艸魚羊
蓠	艸屮乂凵厶九
荠	艸齊
𫇭	艸丶象
蒌	艸婁
薮	艸婁攴
蕰	艸水日皿
䓨	艸冂午凵
鹲	艸冃豕鳥
荦	艸冂牛
莺	艸冂鳥
茕	艸冂乙十
荨	艸彐寸
蓣	艸予頁
荩	艸尸丶冫
荬	艸㇕冫大
䓛	艸尸止凵
𦰡	艸冄邑
荭	艸糸工
荮	艸糸寸
莼	艸糸一屮
芗	艸邑
桠	木亞
梾	木木䒑
𬷕	甫鳥
𬂩	木大䒑
㭕	木大凵
梼	木丰寸
酝	酉二厶
醆	酉戈戈
酽	酉一业丿
酾	酉一凡凡
𬪩	酉冂衤
酦	酉丿犬又
椟	木十㇕冫大
槚	木西貝
枥	木厂力
桡	木七丿兀
桢	木卜貝
栌	木卜尸
𣗋	木八宀口𠂊
榅	木日皿
輮	車予丿木
榄	木二𠂊丶見
槛	木二𠂊丶皿
軿	車从二
樱	木貝貝女
椤	木网夕
桤	木山巳
欅	木廾牙廾手
桦	木人匕十
桧	木亼一厶
麨	木从夂小丿
枞	木从
𬃊	木斤貝
栎	木𠂆木
槠	木言耂
檩	木亠回示
栏	木䒑二
棁	木公𠂊
霭	雨言日勹亡
鹴	雨木目鳥
榉	木⺍廾扌
雾	雨夂力
杩	木馬
橼	木糸彑豕
碛	石丰貝
鹩	一火日小鳥
鹌	大申鳥
𥕢	石東東甘
砺	石厂一𠂊
黡	厂犬囪火火
厍	厂車
靥	厂犬頁圍
䃎	石大夕夕
厣	厂犬甲
魇	厂犬鬼
餍	厂犬食
励	厂一𠂊力
硗	石七丿兀
𥔲	石口口一丂
𥖨	石三口木
𬒗	石二𠂊丶見
鸸	而鳥
硙	石山巳
聋	龍耳
龚	龍廿廾
硚	石丿大二
矾	石凡
豮	豕屮貝
砾	石𠂆木
尴	尢二𠂊丶皿
䃅	石八甲一
硁	石㇕丶工
砀	石㇕勿
碜	石厶大彡
赜	臣丰貝
鸫	東鳥
辏	車禾廾
轲	車丂口
轱	車十口
轪	車大
𫐄	車兀
𫟦	車辵八豕
轭	車厂卩
轼	車弋工
辌	車京
辐	車畐
𨐈	車火𠂊
辒	車日皿
𫐓	車予丿木
轶	車手丶
𫐐	車臼𠂊
轸	車人彡
斩	車斤
椠	車斤木
辀	車舟
𬨂	車氏
辂	車夂口
轹	車𠂆木
𬨎	車八酉
辍	車四又
匦	匚車九
𬌗	牙亼口
𬸘	匚日女鳥
戋	一戈
刬	一戈刀
欧	匚乂欠
鸥	匚乂鳥
瓯	匚乂瓦
鸢	弋鳥
虾	虫一卜
觇	卜口見
鹾	卜圍乂𠂹𠂇工
鸬	卜尸鳥
蟏	虫艸尹巛八
蝾	虫艸冂木
䗖	虫艸丨冂巾
蛎	虫厂一𠂊
戯	虎丘戈
觑	虎业見
𬟽	虫東
颦	止㐄頁甲𠂇
𫚖	止匕魚
蝈	虫圍王丶
䗴	虫竹廴千土
䗛	虫人丨攴月
𬺈	齒大丂口
龋	齒丿虫九
龊	齒足
龃	齒且
龁	齒气
𫠜	齒臼𠂊
𬹼	齒人八
龂	齒斤
龀	齒匕
龅	齒勹巳
𬺓	齒木木足
龈	齒艮
龆	齒刀口
蛴	虫齊
蚁	虫丶乂
蝼	虫婁
呒	口一尢
𫫇	口亞心
鸮	口丂鳥
唝	口工貝
嗫	口耳又又
圞	圍言糸糸木
囌	口艸魚禾
唠	口艸冂力
呖	口厂力
哓	口七丿兀
啭	口車二龴
踬	足斤貝
跶	足辵大
鹭	足夂口鳥
蹧	足東東甘
跹	足辵千
跄	足入卩
跸	足匕匕十
跞	足𠂆木
𧿹	足母
嚣	四口頁
鼍	口口田一黽
鹗	口口一丂鳥
唢	口小貝
𫑡	黽邑
嘤	口貝貝女
呐	口内
呙	冎
剐	冎刀
