的	白勹丶
逮	之尹⺍
卒	亠人人十
捆	扌圍木
彷	行方
菱	艹土八夂
梯	木弋弓
籽	米子
腕	月宀夕卩
挫	扌人人土
膝	月木人水
嗦	口十冖糸
璇	王方𠂉足
眨	目丿之
循	行𠂆十目
臀	尸艹廾殳月
矛	予丿
努	女又力
黔	四土火亼㇕
乏	丿之
魅	鬼二木
凶	乂凵
胺	月宀女
掘	扌尸屮凵
茗	艹夕口
璐	王足夂口
雌	止匕隹
旱	日干
掰	手八刀手
伽	亻力口
蛙	虫土土
雕	用口隹
痣	疒士心
汀	氵丁
隋	阝𠂇工月
祛	示土厶
芙	艹夫
刁	㇕一
瑛	王艹冂大
禽	人亠乂凵冂厶
腺	月白水
迦	之力口
欺	甘廾欠
杉	木彡
党	小冖口儿
玖	王𠂊丶
肆	長彐キ
悉	釆心
掂	扌广卜口
菁	艹丰月
冶	冫厶口
遣	之中一㠯
岑	山亼㇕
皖	白宀一兀
糕	米羊火
斐	非文
址	土止
蘸	艹酉隹火
茵	艹圍大
簿	竹氵甫寸
旬	勹日
丈	一乂
咸	戊一口
呸	口不一
胤	儿幺月
桓	木二日
碘	石冊廾
瞅	目禾火
廊	广丶艮阝
焰	火𠂊臼
淳	氵亠口子
畏	田衤
屑	尸小月
酯	酉匕日
覃	西日十
嵌	山甘欠
泣	氵立
袍	衤勹巳
僵	亻三田田
沫	氵一木
臻	至丰禾
眺	目儿⺍
寂	宀上小又
晏	日宀女
秤	禾干八
瑾	王廿口丰
藻	艹氵口口口木
螺	虫田糸
恤	心丿皿
污	氵一丂
涯	氵厂土土
滋	氵䒑幺幺
嗜	口耂匕日
陡	阝走
栗	西木
朔	䒑屮月
淇	氵甘廾
捻	扌亼㇕心
勃	十冖子力
矩	矢匚コ
沽	氵十口
淤	氵方人冫
描	扌艹田
契	丰刀大
靳	革斤
祠	示㇕一口
峻	山厶八夂
稠	禾用口
爵	爪四艮寸
秉	禾彐
刨	勹巳刂
雍	亠乚凵隹
群	尹口羊
役	行殳
烙	火夂口
灾	宀火
强	弓口虫
痘	疒一口䒑
髓	骨之𠂇工月
嫣	女一止一乚火
募	艹日大力
苟	艹勹口
析	木斤
魁	鬼冫十
斥	斤丶
棕	木宀示
匡	匚王
倦	亻半卩
疆	弓土三田田
蔓	艹日四又
牟	厶牛
芷	艹止
霆	雨廴亻土
靴	革亻匕
眸	目厶牛
烟	火圍大
巾	巾
殊	一夕𠂉木
叮	口丁
晟	日戊㇕
艇	舟廴亻土
熔	火穴人口
裘	十⺍丶衣
芹	艹斤
寡	宀頁刀
迥	之冂口
瞬	目爪冖夕㐄
邑	口巴
榕	木穴人口
庸	广尹用
棠	小冖口木
仨	亻三
祺	示甘廾
埠	土丿㠯十
酚	酉八刀
茬	艹一亻土
珂	王丁口
嗅	口自犬
佰	亻一白
滇	氵十目廾
寅	宀一由八
婧	女丰月
梵	木木凡
蛾	虫手戈
慰	尸示寸心
履	尸行𠂉日夂
宛	宀夕卩
嫖	女西示
肽	月大丶
涮	氵尸巾刂
督	上小又目
衍	行氵
廿	廿
摁	扌圍大心
劣	小丿力
祈	示斤
魄	白鬼
崽	山田心
斧	八乂斤
裔	衣冂八口
湛	氵甘匚八
琛	王冖八木
淌	氵小冂口
簇	竹方𠂉矢
沛	氵一巾
掠	扌亠口小
崎	山大丁口
菇	艹女十口
砌	石七刀
眯	目米
辱	辰寸
匠	匚斤
肘	月寸
淹	氵大申
洽	氵亼口
溟	氵冖日亠八
究	穴九
矢	矢
澈	氵亠厶月攵
瞥	巾⺍攵目
坨	土宀匕
椰	木耳阝
梢	木小月
嘟	口耂阝
障	阝立日十
霄	雨小月
揣	扌山而
槐	木鬼
粟	西米
唆	口厶八夂
札	木乚
拴	扌人王
吏	一口乂
堰	土匚日女
棺	木宀㠯
腥	月日生
胞	月勹巳
韶	立日召
阜	丿㠯十
剖	立口刂
羹	羊火羊大
剃	弋弓刂
寓	宀日冂厶
峪	山八人口
煜	火日立
撩	扌一火日小
扳	扌𠂆又
桔	木士口
臧	戈爿臣
喀	口宀夂口
妄	亡女
陌	阝一白
弧	弓瓜
弩	女又弓
撰	扌巳巳艹廾
瞿	目目隹
卞	亠卜
蛤	虫亼口
襄	衣口口甘
擒	扌人亠乂凵冂厶
哨	口小月
皂	白七
佘	人示
汞	工水
芭	艹巴
懿	士冖一口䒑冫欠心
椒	木上小又
戎	戈𠂇
肋	月力
翎	亼龴习习
煌	火白王
疤	疒巴
瀚	氵十日十人习习
泓	氵弓厶
昧	日二木
柒	氵七木
旨	匕日
巳	巳
辜	十口辛
筐	竹匚王
膊	月甫寸
遵	之八酉寸
嗒	口艹亼口
剁	几木刂
愧	心鬼
拙	扌屮凵
竿	竹干
圭	土土
甸	勹田
衷	衣中
脊	⺍人月
憨	㇕耳攵心
搽	扌艹人木
捶	扌千艹二
毓	𠂉母亠厶川
苔	艹厶口
奸	女干
坂	土𠂆又
黏	禾人水卜口
甭	不用
瞟	目西示
舅	臼田力
阪	阝𠂆又
恕	女口心
啼	口亠八冖巾
睹	目耂
疲	疒皮
褪	衤之艮
鞠	革勹米
釉	釆由
彰	立日十彡
酬	酉⺍川
橘	木予丿冂八口
啪	口扌白
睛	目丰月
遁	之𠂆十目
哆	口夕夕
窟	穴尸屮凵
垢	土𠂆一口
愿	厂白小心
奚	爪幺大
褚	衤耂
腮	月田心
枉	木王
涓	氵口月
嗟	口羊工
笙	竹生
沸	氵弓刂
妓	女十又
猿	犭土口衤
漠	氵艹日大
撬	扌毛毛毛
巍	山禾女鬼
漾	氵羊丶水
擎	艹勹口攵手
靶	革巴
俐	亻禾刂
胚	月不一
楷	木匕匕白
迭	之手丶
嗣	口冊㇕一口
嵩	山亠口冂口
蹄	足亠八冖巾
褐	衤日勹亡
丞	㇕水一
芮	艹冂人
梭	木厶八夂
唷	口亠厶月
曜	日习习隹
畜	亠幺田
砼	石人工
粽	米宀示
唑	口人人土
宵	宀小月
榆	木亼月刂
嚷	口衣口口甘
焱	火火火
絮	女口糸
戊	戊
罕	冖八干
叩	口卩
俯	亻广亻寸
瀑	氵日艹廾水
肇	户攵彐キ
毋	母丿
摞	扌田糸
暇	日尸二コ又
岐	山十又
睬	目爪木
郊	亠八乂阝
璧	尸口辛王丶
捎	扌小月
汶	氵文
嘀	口亠八冂十口
犁	禾刂牛
怔	心一止
焚	木木火
恁	亻丿士心
癖	疒尸口辛
灼	火勹丶
孽	艹丿㠯辛子
岱	亻弋山
麓	木木鹿
匙	日一止匕
嚎	口亠口冖豕
爻	乂乂
珏	王王丶
摧	扌山隹
械	木戈廾
乞	𠂉乙
卯	卯
凋	冫用口
蕙	艹一日厶心
噗	口业半大
硒	石西
嗔	口十目廾
卟	口卜
筠	竹土勹冫
咔	口上卜
喧	口宀二日
瓢	西示瓜
裳	小冖口衣
晤	日二乂口
竭	立日勹亡
妨	女方
玻	王皮
宸	宀辰
擅	扌亠圍口日一
烹	亠口了火
卉	十艹
括	扌舌
檐	木𠂊厂八言
戟	十日十戈
尸	尸
椎	木隹
恬	心舌
胥	足月
檀	木亠圍口日一
坯	土不一
葡	艹勹甫
仄	厂人
溴	氵自犬
姝	女𠂉木
伙	亻火
垣	土二日
拘	扌勹口
呱	口瓜
昱	日立
箍	竹扌匚巾
躁	足口口口木
噬	口竹工人人
孚	爪子
玥	王月
蓓	艹亻立口
蛆	虫且
囚	圍人
鞘	革小月
匣	匚甲
凳	癶一口䒑几
隙	阝小日小
娣	女弋弓
莞	艹宀一兀
荃	艹人王
伶	亻亼龴
拭	扌弋工
墅	田土予土
懵	心艹四冖目
苷	艹甘
碾	石尸廿衤
禧	示士口䒑口
囡	圍女
榨	木穴𠂉匕
黯	四土火立日
荼	艹亼木
苞	艹勹巳
戚	戊上小
倘	亻小冂口
怯	心土厶
礁	石隹火
瞻	目𠂊厂八言
躬	身弓
脖	月十冖子
襟	衤木木示
尉	尸示寸
亥	亠凵人
肢	月十又
悄	心小月
弋	弋
厘	厂田土
憎	心八四日
砷	石申
糙	米之牛口
炯	火冂口
莘	艹辛
盔	𠂇火皿
睦	目土八土
仟	亻千
炕	火亠几
荔	艹力力力
嗷	口丰力攵
盅	中皿
藩	艹氵釆田
奢	大耂
尬	尤亻八
趾	足止
悼	心卜日十
抿	扌巳七
憾	心戊一口心
孓	了丶
浣	氵宀一兀
兀	兀
囿	圍𠂇月
稚	禾隹
褒	衣亻口木
痔	疒土寸
烘	火艹廾
渭	氵田月
嘻	口士口䒑口
喏	口艹𠂇口
町	田丁
麒	鹿甘廾
熄	火自心
烯	火乂𠂇巾
艮	艮
珉	王巳七
捋	扌爪寸
薯	艹四耂
蕉	艹隹火
荀	艹勹日
逍	之小月
冼	冫牛儿
泪	氵目
拗	扌幺力
毯	毛火火
邸	氏丶阝
炙	䏑火
倭	亻禾女
翊	立习习
莽	艹犬廾
笠	竹立
勉	召儿力
亢	亠几
羌	羊儿
璋	王立日十
咚	口夂冫
恪	心夂口
涌	氵龴用
妒	女户
醯	酉亠厶川皿
圩	土丁一
暑	日耂
疫	疒殳
歉	禾禾彐欠
汐	氵夕
樟	木立日十
豁	宀丰口八人口
窖	穴牛口
脉	月丶水
启	户口
扭	扌彐丨
胰	月大弓
泗	氵四
帘	穴巾
隅	阝日冂厶
葆	艹亻口木
岔	八刀山
歆	立日欠
弛	弓也
秘	禾弋八
渚	氵耂
畀	田廾
撼	扌戊一口心
痞	疒不口
瘟	疒日皿
樽	木八酉寸
歧	止十又
椿	木丰日
确	石𠂊用
咀	口且
价	亻亻八
寮	宀一火日小
蒿	艹亠口冂口
醛	酉艹人王
悍	心日干
硼	石月月
啤	口鬼十
壬	丿士
叛	半𠂆又
浚	氵厶八夂
獒	丰力攵犬
捌	扌口力刂
勘	甘匚八力
剌	木口刂
樵	木隹火
啄	口豕
倡	亻日日
肛	月工
糜	广木木米
漪	氵犭大丁口
瑕	王尸二コ又
蔽	艹巾⺍攵
糯	米雨而
茫	艹氵亡
噎	口士冖一口䒑
凰	几白王
溺	氵弓冫弓冫
寰	宀四一口衤
璞	王业半大
霓	雨臼儿
醚	酉之米
硝	石小月
囤	圍一屮
吭	口亠几
靡	广木木非
厥	厂䒑屮欠
跺	足几木
沓	水日
忻	心斤
遛	之卯田
萃	艹亠人人十
埔	土甫
扼	扌厂卩
吱	口十又
竺	竹二
霏	雨非
蛟	虫亠八乂
圃	圍甫
晗	日亼㇕口
泠	氵亼龴
瘸	疒力口䏑
琢	王豕
酉	酉
棘	木冂木冂
蚌	虫丰
疣	疒尤
恍	心小兀
糠	米广尹⺍
渺	氵目小丿
洙	氵𠂉木
瀛	氵亡口月女凡
祀	示巳
琅	王丶艮
攥	扌竹目大糸
苛	艹丁口
苓	艹亼龴
丕	不一
唬	口虎
夭	丿大
腌	月大申
橡	木召豕
嗄	口頁夂
眩	目亠幺
弈	大八廾
珞	王夂口
拈	扌卜口
茸	艹耳
倔	亻尸屮凵
貂	豸召
丰	丰
耙	耒巴
跋	足犬㇕
踱	足广廿又
叭	口八
恢	心𠂇火
彝	彑米糸廾
旌	方𠂉生
濮	氵亻业半大
孜	子攵
琨	王日匕匕
琰	王火火
舵	舟宀匕
寐	宀爿二木
璃	王亠乂凵冂厶
荻	艹犭火
孬	不女子
懈	心𠂊用刀牛
漕	氵一曲日
磐	舟殳石
宦	宀臣
撅	扌厂䒑屮欠
罡	四一止
漱	氵木口欠
庶	广廿火
釜	八乂王八
焯	火卜日十
熵	火亠八冂八口
挎	扌大一丂
茉	艹一木
匾	匚户冊
筑	竹工凡
膳	月羊䒑口
濡	氵雨而
痹	疒田廾
恃	心土寸
淞	氵木八厶
舀	爪臼
搔	扌又丶虫
梧	木二乂口
匝	匚巾
哌	口𠂆亻
屹	山𠂉乙
侑	亻𠂇月
灸	𠂊丶火
熹	士口䒑火
焙	火立口
蹈	足爪臼
牡	牛土
秧	禾冂大
狸	犭田土
沼	氵召
夯	大力
毗	田匕匕
炬	火匚コ
逞	之口王
簧	竹廿由八
脲	月尸水
窘	穴尹口
赦	土火攵
蔫	艹一止一乚火
柚	木由
煨	火田衤
溯	氵䒑屮月
宙	宀由
薹	艹士口冖至
斟	甘匚八冫十
柑	木甘
匿	匚艹𠂇口
剔	日勿刂
崴	山戊一女
胯	月大一丂
眷	半目
癸	癶一大
嘲	口十日十月
噤	口木木示
噩	王口口口口
蟒	虫艹犬廾
燮	言火火又
汲	氵𠂊又
筷	竹心㇕大
侄	亻至
滔	氵爪臼
姣	女亠八乂
丐	下乚
戌	戊一
敝	巾⺍攵
疹	疒人彡
炊	火欠
涕	氵弋弓
摹	艹日大手
杵	木午
棣	木尹⺍
羚	羊亼龴
渤	氵十冖子力
墟	土虎业
柿	木亠巾
烷	火宀一兀
蹙	戊上小足
噪	口口口口木
璟	王日亠口小
氖	气㇕丿
攸	亻丨攵
帛	白巾
膨	月士口䒑彡
甬	龴用
琉	王亠厶川
抒	扌予
酌	酉勹丶
榭	木身寸
沅	氵一兀
濠	氵亠口冖豕
嬉	女士口䒑口
殖	一夕十目
珀	王白
眶	目匚王
稼	禾宀豕
咎	夂卜口
潞	氵足夂口
莓	艹𠂉母
嘈	口一曲日
馥	禾日𠂉日夂
皋	白大十
粹	米亠人人十
祗	示氏丶
褂	衤土土卜
娼	女日日
叟	臼丨又
廓	广亠口子阝
弼	弓一白弓
珈	王力口
旻	日文
翡	非习习
曳	申丿
偕	亻匕匕白
羲	羊禾戈丂
汾	氵八刀
陂	阝皮
蛹	虫龴用
郅	至阝
啖	口火火
豚	月豕
湄	氵尸目
熨	尸示寸火
犀	尸水牛
咂	口匚巾
糗	米自犬
吡	口匕匕
冕	冖二召儿
褶	衤习习白
垛	土几木
髻	長彡士口
擂	扌雨田
芊	艹千
檬	木艹冖一豕
咕	口十口
嘶	口甘廾斤
昀	日勹冫
疝	疒山
尻	尸九
孑	了一
坳	土幺力
槌	木之丿㠯
吮	口厶儿
厂	厂
芋	艹丁一
萎	艹禾女
榻	木日习习
嗡	口八厶习习
妤	女予
墒	土亠八冂八口
瑄	王宀二日
隼	隹十
吠	口犬
幡	巾釆田
篷	竹之夂丰
伢	亻牙
仂	亻力
沂	氵斤
尕	㇕丿小
聆	耳亼龴
嗑	口土厶皿
漳	氵立日十
沱	氵宀匕
卅	一川
碌	石彐水
偈	亻日勹亡
蒽	艹圍大心
怠	厶口心
杠	木工
砰	石干八
曙	日四耂
稽	禾尤匕日
簪	竹旡旡日
偎	亻田衤
恙	羊心
敞	小冂口攵
徙	行止止
嬴	亡口月女凡
祚	示𠂉匕
巽	巳巳艹廾
拇	扌母
兢	十口儿十口儿
踮	足广卜口
汕	氵山
亓	一廾
啜	口又又又又
氰	气丰月
壑	卜冖一八人口又土
嗪	口丰禾
呤	口亼龴
峨	山手戈
濂	氵广禾禾彐
姊	女丿乚亻
敕	木口攵
愉	心亼月刂
溥	氵甫寸
鄢	一止一乚火阝
罔	冂䒑亡
衙	行二乂口
厝	厂廿日
鄙	口十圍口阝
桀	夕㐄木
澎	氵士口䒑彡
宥	宀𠂇月
聿	彐キ
骸	骨亠凵人
煽	火户习习
狙	犭且
惶	心白王
酣	酉甘
杳	木日
煦	日勹口火
庇	广匕匕
芥	艹亻八
苡	艹厶人
戍	戈人
蝗	虫白王
暄	日宀二日
床	广木
泯	氵巳七
陋	阝一冂人乚
戮	习习人彡戈
壤	土衣口口甘
墉	土广尹用
揖	扌口耳
菡	艹了⺍凵
伎	亻十又
愕	心口口一丂
呷	口甲
唧	口艮卩
烽	火夂丰
慨	心艮旡
乒	丘丿
朦	月艹冖一豕
粱	氵刀八米
宓	宀弋八
峙	山土寸
侗	亻冂一口
征	行一止
畦	田土土
骶	骨氏丶
膘	月西示
庾	广臼人
淬	氵亠人人十
掖	扌亠亻夂丶
柬	木四
逵	之土八土
秩	禾手丶
湜	氵日一止
蕃	艹釆田
朽	木丂
杞	木巳
蛛	虫𠂉木
啡	口非
晦	日𠂉母
傈	亻西木
昶	丶水日
痂	疒力口
扉	户非
嫉	女疒矢
广	广
垠	土艮
萘	艹大示
蜷	虫半卩
嗤	口屮一虫
幌	巾日小兀
篆	竹彑豕
臼	臼
怖	心𠂇巾
灶	火土
宁	宀丁
裱	衤丰衤
扈	户口巴
嫡	女亠八冂十口
磬	士尸殳石
嗖	口臼丨又
哺	口甫
踝	足田木
叱	口匕
婢	女鬼十
婿	女足月
擀	扌十日十人干
挽	扌召儿
歹	一夕
矗	十目十目十目
叨	口刀
喙	口彑豕
晰	日木斤
晁	日儿⺍
箐	竹丰月
鼬	臼釆由
揩	扌匕匕白
砣	石宀匕
偃	亻匚日女
氐	氏丶
迸	之䒑廾
酪	酉夂口
咿	口亻尹
幔	巾日四又
淖	氵卜日十
渥	氵尸至
瑰	王鬼
蔗	艹广廿火
嗓	口又又又木
郜	牛口阝
膛	月小冖口土
孢	子勹巳
涔	氵山亼㇕
浠	氵乂𠂇巾
汛	氵乙十
剿	巛田木刂
噌	口八四日
掣	牛巾刂手
娑	氵小丿女
蔬	艹足亠厶川
枷	木力口
啉	口木木
俑	亻龴用
腋	月亠亻夂丶
灞	氵雨革月
吆	口幺
舫	舟方
羿	习习廾
璜	王廿由八
拄	扌丶王
郴	木木阝
蟾	虫𠂊厂八言
腚	月宀一止
吝	文口
沏	氵七刀
穹	穴弓
嘌	口西示
岫	山由
筵	竹廴丿止
矜	予丿亼㇕
掬	扌勹米
皿	皿
纂	竹目大糸
徊	行圍口
焗	火尸㇕口
撂	扌田夂口
嗽	口木口欠
悖	心十冖子
耘	耒二厶
蜃	辰虫
郢	口王阝
罘	四不
雒	夂口隹
勐	子皿力
蔻	艹宀一兀卜又
榴	木卯田
伺	亻㇕一口
胜	月生
榛	木丰禾
筏	竹亻戈
淅	氵木斤
澹	氵𠂊厂八言
辟	尸口辛
姥	女耂匕
嗝	口一口冂八丁
粕	米白
甾	巛田
坷	土丁口
仆	亻卜
佚	亻手丶
脯	月甫
痢	疒禾刂
煸	火户冊
汰	氵大丶
濯	氵习习隹
萼	艹口口一丂
楔	木丰刀大
呲	口止匕
唰	口尸巾刂
疃	田立田土
煊	火宀二日
圳	土川
洵	氵勹日
犟	弓口虫牛
槎	木羊工
峭	山小月
猥	犭田衤
惺	心日生
楣	木尸目
僚	亻一火日小
忿	八刀心
孵	卯丶丶爪子
紊	文糸
罄	士尸殳午凵
髯	長彡冂土
捺	扌大示
懋	木予丿木心
帷	巾隹
雉	矢隹
舸	舟丁口
膈	月一口冂八丁
寞	宀艹日大
蹇	宀甘八足
蚜	虫牙
畸	田大丁口
箕	竹甘廾
匆	勿丶
壕	土亠口冖豕
堇	廿口丰
蕞	艹日耳又
涎	氵廴丿止
渲	氵宀二日
耽	耳冖儿
菅	艹宀㠯
猩	犭日生
疵	疒止匕
遐	之尸二コ又
袂	衤㇕大
霾	雨豸田土
虔	虎文
蹴	足亠口小尤
舶	舟白
燎	火一火日小
熠	火习习白
殃	一夕冂大
噼	口尸口辛
遏	之日勹亡
舛	夕㐄
匕	匕
隘	阝䒑八皿
喈	口匕匕白
澍	氵士口䒑寸
珩	王行
畈	田𠂆又
衢	行目目隹
泌	氵弋八
宕	宀石
邈	之豸白儿
苄	艹亠卜
菀	艹宀夕卩
岷	山巳七
俘	亻爪子
衾	亼㇕衣
狩	犭宀寸
蠡	彑豕虫虫
邰	厶口阝
殆	一夕厶口
鬃	長彡宀示
啶	口宀一止
晌	日宀口
睫	目一彐止
獾	犭艹口口隹
捍	扌日干
芾	艹一巾
彧	弋口一彡
蝠	虫一口田
嘣	口山月月
岢	山丁口
靛	丰月宀一止
莆	艹甫
氦	气亠凵人
佯	亻羊
膀	月亠八冖方
姻	女圍大
葭	艹尸二コ又
耆	耂匕日
夙	几一夕
腑	月广亻寸
樾	木走戈乚
咣	口小兀
噙	口人亠乂凵冂厶
猝	犭亠人人十
潼	氵立田土
窒	穴至
翌	习习立
夔	八頁止巳夂
髂	骨宀夂口
熏	千四二火
刈	乂刂
舷	舟亠幺
肟	月一丂
氓	亡巳七
豢	半豕
忱	心冖儿
洧	氵𠂇月
雇	户隹
媳	女自心
蠹	一中冖石虫虫
荐	艹一亻子
蟮	虫羊䒑口
庖	广勹巳
埂	土一日乂
琥	王虎
哏	口艮
俟	亻厶矢
抻	扌申
缶	午凵
汴	氵亠卜
忝	一大心
璨	王卜夕又米
喱	口厂田土
嵇	禾尤山
怵	心木丶
湍	氵山而
葳	艹戊一女
藜	艹禾丿刀人水
僻	亻尸口辛
瓤	衣口口甘瓜
羯	羊日勹亡
澶	氵亠圍口日一
拯	扌㇕水一
芡	艹欠
枰	木干八
俸	亻丰キ
翱	白大十习习
奠	八酉大
肱	月𠂇厶
屙	尸阝丁口
邕	巛口巴
埒	土爪寸
茱	艹𠂉木
槿	木廿口丰
楹	木㇕丿又皿
蛭	虫至
哽	口一日乂
髁	骨田木
骰	骨殳
氡	气夂冫
飧	夕食
翩	户冊习习
祟	屮凵示
殉	一夕勹日
塬	土厂白小
琬	王宀夕卩
剋	十口儿刂
芩	艹亼㇕
硎	石一廾刂
峁	山卯
淦	氵金
苒	艹冂土
箔	竹氵白
洎	氵自
跤	足亠八乂
嗌	口䒑八皿
牲	牛生
牒	爿廿乚木
漩	氵方𠂉足
玳	王亻弋
芪	艹氏
皙	木斤白
僳	亻西米
胍	月瓜
涸	氵圍十口
攘	扌衣口口甘
嚄	口艹隹又
剜	宀夕卩刂
圻	土斤
苣	艹匚コ
芍	艹勹丶
菩	艹立口
哂	口西
佣	亻用
仞	亻刀丶
冽	冫一夕刂
耦	耒日冂厶
桉	木宀女
粲	卜夕又米
喳	口木日一
啐	口亠人人十
庋	广十又
粑	米巴
鋈	氵丿大金
戾	户犬
亟	了口又一
蘑	艹广木木石
跛	足皮
憬	心日亠口小
愀	心禾火
湮	氵西土
洇	氵圍大
祜	示十口
饕	口丂虎食
盹	目一屮
畲	人示田
寤	宀爿二乂口
娉	女由丂
硌	石夂口
盎	冂大皿
睢	目隹
斛	𠂊用冫十
泮	氵半
汊	氵又丶
碴	石木日一
哮	口耂子
嘬	口日耳又
嶂	山立日十
乓	丘丶
逯	之彐水
枳	木口八
杓	木勹丶
岬	山甲
埭	土尹⺍
螯	丰力攵虫
孛	十冖子
啷	口丶艮阝
笥	竹㇕一口
狡	犭亠八乂
竦	立木口
硐	石冂一口
蹶	足厂䒑屮欠
蹋	足日习习
篡	竹目大厶
俚	亻田土
恣	冫欠心
羧	羊厶八夂
胄	由月
禺	日冂厶
笆	竹巴
竣	立厶八夂
甑	八四日瓦
悸	心禾子
韭	非一
暝	日冖日亠八
凼	水凵
睨	目臼儿
倌	亻宀㠯
肪	月方
馗	九八頁
孺	子雨而
琮	王宀示
芫	艹一兀
秸	禾士口
皎	白亠八乂
煅	火厂三殳
慵	心广尹用
耨	耒辰寸
蜇	扌斤虫
莒	艹口口
蘅	艹行𠂊田大
苕	艹召
橇	木毛毛毛
翳	匚矢殳习习
哐	口匚王
崛	山尸屮凵
篁	竹白王
偌	亻艹𠂇口
庵	广大申
炷	火丶王
洳	氵女口
隧	阝之八豕
茆	艹卯
蜈	虫口一大
喹	口大土土
澧	氵曲一口䒑
姒	女厶人
柘	木石
枋	木方
虻	虫亡
惰	心𠂇工月
洮	氵儿氵
蚤	又丶虫
婊	女丰衤
斡	十日十人冫十
栩	木习习
哧	口土火
僖	亻士口䒑口
傣	亻丰水
倏	亻丨攵犬
苹	艹干八
蕨	艹厂䒑屮欠
茴	艹圍口
藐	艹豸白儿
酵	酉耂子
蛔	虫圍口
崮	山圍十口
膦	月米夕㐄
匈	勹乂凵
洹	氵二日
璁	王囟夂心
蒯	艹月月刂
椋	木亠口小
叵	匚口
唾	口千艹二
噔	口癶一口䒑
惚	心勿心
瑙	王巛囟
棹	木卜日十
蜥	虫木斤
蛀	虫丶王
螟	虫冖日亠八
唏	口乂𠂇巾
畹	田宀夕卩
黍	禾人水
腓	月非
庥	广亻木
貉	豸夂口
妊	女丿士
荇	艹行
蔸	艹白卯儿
艿	艹㇕丿
斫	石斤
咻	口亻木
箴	竹戊一口
适	之舌
淙	氵宀示
嫦	女小冖口巾
弁	厶廾
萜	艹巾卜口
薏	艹立日心
趺	足夫
郗	乂𠂇巾阝
虢	爪寸虎
慷	心广尹⺍
寥	宀习习人彡
邯	甘阝
蔑	艹四戈人
楮	木耂
砥	石氏丶
迄	之𠂉乙
儆	亻艹勹口攵
臊	月口口口木
咫	尸丶口八
鍪	予丿攵金
婺	予丿攵女
搪	扌广尹口
葑	艹土土寸
噫	口立日心
瞰	目㇕耳攵
僮	亻立田土
佗	亻宀匕
塾	亠口子丸土
旎	方𠂉尸匕
壅	亠乚凵隹土
懦	心雨而
酆	丰丰山一口䒑阝
箬	竹艹𠂇口
爰	爪一𠂇又
炔	火㇕大
妲	女日一
蓼	艹习习人彡
螭	虫亠乂凵冂厶
峒	山冂一口
觥	𠂊用小兀
羔	羊火
熘	火卯田
衿	衤亼㇕
盂	丁一皿
髦	長彡毛
萸	艹臼人
踞	足尸十口
昴	日卯
卮	𠂆一卩
湫	氵禾火
娓	女尸毛
恚	土土心
莜	艹亻丨攵
魑	鬼亠乂凵冂厶
汜	氵巳
榫	木隹十
椽	木彑豕
蟠	虫釆田
蹊	足爪幺大
晞	日乂𠂇巾
詈	四言
肴	乂𠂇月
獠	犭一火日小
痿	疒禾女
焓	火亼㇕口
湃	氵手一丰
湟	氵白王
祉	示止
妗	女亼㇕
菘	艹木八厶
菏	艹氵丁口
啻	亠八冖巾口
旖	方𠂉大丁口
饔	亠乚凵隹食
劭	召力
姘	女䒑廾
畿	幺幺戈田
坭	土尸匕
霈	雨氵一巾
呔	口大丶
箸	竹耂
稔	禾亼㇕心
乂	乂
塍	月半土
庹	广廿尸丶
疚	疒𠂊丶
怛	心日一
窿	穴阝夂一生
霰	雨廿月攵
噘	口厂䒑屮欠
啾	口禾火
俅	亻十⺍丶
腱	月廴彐キ
瘁	疒亠人人十
漓	氵亠乂凵冂厶
迂	之丁一
菰	艹子瓜
碇	石宀一止
嗬	口艹亻丁口
笄	竹一廾
凇	冫木八厶
洌	氵一夕刂
袒	衤日一
鄄	西土阝
呋	口夫
唳	口户犬
篙	竹亠口冂口
氛	气八刀
垃	土立
蚴	虫幺力
跖	足石
踉	足丶艮
佃	亻田
腈	月丰月
腊	月廿日
膺	广亻隹月
焐	火二乂口
洱	氵耳
衲	衤冂人
蛩	工凡虫
琶	王王巴
菟	艹召儿丶
稷	禾田八夂
笈	竹𠂊又
螅	虫自心
嚯	口雨隹
篪	竹𠂆虎
沮	氵且
挹	扌口巴
逑	之十⺍丶
鞅	革冂大
蚧	虫亻八
笏	竹勿
酋	八酉
鎏	氵亠厶川金
滁	氵阝亼木
媸	女屮一虫
并	䒑廾
苫	艹卜口
楸	木禾火
迓	之牙
蛘	虫羊
踵	足千日土
炅	日火
罹	四心隹
肼	月二刂
旃	方𠂉冊丶
懊	心宀米大
涫	氵宀㠯
遽	之虎豕
陛	阝匕匕土
觳	士冖一𠂊用殳
揸	扌木日一
萄	艹勹午凵
薜	艹尸口辛
崆	山穴工
脘	月宀一兀
舂	丰臼
达	之大
唇	辰口
豕	豕
嵊	山禾北
况	冫口儿
褰	宀甘八衣
冗	冖几
薨	艹四冖一夕匕
椴	木厂三殳
雎	且隹
腩	月十冂半
瘴	疒立日十
芎	艹弓
酊	酉丁
笞	竹厶口
侮	亻𠂉母
胱	月小兀
肓	亡月
痧	疒氵小丿
袢	衤半
髡	長彡兀
擢	扌习习隹
嘁	口戊上小
罅	午凵虎爪丁
佼	亻亠八乂
亳	亠口冖丿七
悴	心亠人人十
梆	木丰阝
乩	卜口乚
呶	口女又
疽	疒且
淄	氵巛田
