的	白勹丶
彿	行弓刂
煽	火户习习
澱	氵尸艹廾殳
驍	馬土土土兀
驊	馬華
檻	木臣𠂉丶皿
檻	木臣𠂉一皿
隕	阝口貝
饋	食中一貝
餉	食宀口
鈥	金火
狙	犭且
惶	心白王
酣	酉甘
輒	車耳乚
杳	木日
顰	止癶頁鬼十
煦	日勹口火
鍔	金口口一丂
鍔	金口口丂一
庇	广匕匕
芥	艹亻八
苡	艹厶人
戍	戈人
蝗	虫白王
暄	日宀二日
鱷	魚王口口口口
床	广木
楽	白⺍木
泯	氵巳七
衹	衤氏
陋	阝一冂人乚
戮	习习人彡戈
壤	土衣口口甘
墉	土广尹用
揖	扌口耳
攙	扌召匕匕召儿丶
菡	艹丂⺍凵
菡	艹了⺍凵
伎	亻十又
脛	月一巛工
愕	心口口一丂
愕	心口口丂一
紳	糸申
呷	口甲
唧	口艮卩
朧	月龍
詣	言匕日
烽	火夂丰
慨	心艮旡
菂	艹白勹丶
嘸	口𠂉廿廿火
乒	丘丿
朦	月艹冖一豕
諡	言八丂皿
粱	氵刀八米
宓	宀弋八
囗	圍
峙	山土寸
侗	亻冂一口
征	行一止
鋯	金牛口
詰	言士口
淒	氵一尹女
畦	田土土
骶	骨氏一
骶	骨氏丶
膘	月西示
庾	广臼人
淬	氵亠人人十
掖	扌亠亻夂丶
柬	木四
犢	牛士四貝
逵	之土儿土
逵	之土八土
悳	十目心
秩	禾手丶
颯	立風
湜	氵日一止
蕃	艹釆田
朽	木丂
塹	車斤土
杞	木巳
蛛	虫𠂉木
啡	口非
晦	日𠂉母
傈	亻西木
佷	亻艮
餿	食臼丨又
昶	丶水日
痂	疒力口
扉	户非
嫉	女疒矢
酈	一冂丶一冂丶鹿阝
蓆	艹广廿巾
蕁	艹彐工口寸
鍼	金戊一口
謨	言艹日大
广	广
垠	土艮
萘	艹大示
蜷	虫半卩
嗤	口屮一虫
幌	巾日小兀
篆	竹彑豕
臼	臼
傭	亻广尹用
鍺	金耂
諷	言風
諳	言立日
慚	心車斤
怖	心𠂇巾
灶	火土
宁	宀丁
裱	衤丰衤
扈	户口巴
嫡	女亠八冂十口
磬	士尸殳石
嗖	口臼丨又
鍥	金丰刀大
哺	口甫
踝	足田木
叱	口匕
婢	女鬼十
婿	女足月
擀	扌十日十人干
挽	扌召儿
氾	氵卩
歹	一夕
矗	十目十目十目
叨	口刀
喙	口彑豕
晰	日木斤
晁	日儿⺍
箐	竹丰月
鼬	臼釆由
閏	門王
辷	之一
揩	扌匕匕白
砣	石宀匕
罈	午凵西日十
氬	气亞
偃	亻匚日女
濛	氵艹冖一豕
蝸	虫咼
銻	金弋弓
氐	氏一
氐	氏丶
迸	之䒑廾
酪	酉夂口
嘜	口木人人夂
咿	口亻尹
幔	巾日四又
幔	巾冖二四又
戇	立日十夂工貝心
淖	氵卜日十
渥	氵尸至
瑰	王鬼
蔗	艹广廿火
嗓	口又又又木
郜	牛口阝
籮	竹四糸隹
鉚	金卯
膛	月小冖口土
孢	子勹巳
黒	田土火
幟	巾立日戈
涔	氵山亼㇕
嬡	女爪冖心夂
饗	乚凵丶艮阝食
饗	乚凵艮阝食
瓚	王牛儿牛儿貝
蛻	虫八口儿
浠	氵乂𠂇巾
汛	氵乙十
剿	巛田木刂
菿	艹至刂
噌	口八四日
噌	口八田日
円	冂丨一
掣	牛巾刂手
娑	氵小丿女
蔬	艹足亠厶川
枷	木力口
啉	口木木
俑	亻龴用
腋	月亠亻夂丶
癒	疒亼月刂心
癒	疒亼月巛心
憫	心門文
灞	氵雨革月
吆	口幺
憊	亻廿丿用心
舫	舟方
瀏	氵卯金刂
羿	习习廾
為	爲
璜	王廿由八
拄	扌丶王
郴	木木阝
蟾	虫𠂊厂八言
腚	月宀一止
誡	言戈廾
吝	文口
沏	氵七刀
渙	氵𠂊冂八大
穹	穴弓
媞	女日一止
嘌	口西示
岫	山由
筵	竹廴丿止
裊	鳥衣
矜	予丿亼㇕
掬	扌勹米
皿	皿
纂	竹目大糸
徊	行圍口
鰓	魚田心
誨	言𠂉母
焗	火尸㇕口
鬍	長彡十口月
撂	扌田夂口
覷	虎业見
覷	虎丘見
嗽	口木口欠
曇	日雨二厶
悖	心十冖子
耘	耒二厶
蜃	辰虫
郢	口王阝
郢	口亻土阝
罘	四不
鍘	金貝刂
銓	金人王
鏽	金尹爿一爿
雒	夂口隹
勐	子皿力
鑾	言糸糸金
蔻	艹宀一兀卜又
榴	木卯田
蹺	足土土土兀
伺	亻㇕一口
尒	人小
饑	食幺幺戈人
諞	言户冊
瀦	氵豕耂
胜	月生
芣	艹不
榛	木丰禾
弌	弋一
簍	竹婁
筏	竹亻戈
銬	金耂丂
奐	𠂊冂八大
癩	疒木口𠂊貝
癩	疒木口刀貝
淅	氵木斤
澹	氵𠂊厂八言
禱	示士㇕工一口寸
辟	尸口辛
姥	女耂匕
欖	木臣𠂉丶四見
欖	木臣𠂉一四見
嗝	口一口冂八丁
譏	言幺幺戈人
粕	米白
燊	火火火木
甾	巛田
坷	土丁口
莢	艹大人人
靄	雨言日勹亡
顎	口口一丂頁
顎	口口丂一頁
嶄	山車斤
髖	骨宀艹見丶
仆	亻卜
佚	亻手丶
脯	月甫
痢	疒禾刂
煸	火户冊
灃	氵丰丰山一口䒑
汰	氵大丶
濯	氵习习隹
萼	艹口口一丂
萼	艹口口丂一
楔	木丰刀大
軻	車丁口
輻	車一口田
呲	口止匕
唰	口尸巾刂
疃	田立田土
煊	火宀二日
淶	氵木人人
亍	一丁
圳	土川
煉	火木四
煉	火木日
洵	氵勹日
犟	弓口虫牛
犟	弓厶虫牛
顳	耳耳耳頁
槎	木羊工
甌	匚口口口瓦
峭	山小月
気	气乂
猥	犭田衤
惺	心日生
締	糸亠八冖巾
楣	木尸目
嘩	口華
僚	亻一火日小
忿	八刀心
孵	卯丶丶爪子
紊	文糸
罄	士尸殳午凵
髯	長彡冂土
贅	士方攵貝
贅	土方攵貝
贅	丰力攵貝
捺	扌大示
懋	木予丿木心
魘	厂日月犬鬼
齲	齒丿口冂厶
帷	巾隹
嶸	山火火冖木
雉	矢隹
舸	舟丁口
膈	月一口冂八丁
洩	氵申丿
寞	宀艹日大
蹇	宀甘八足
櫓	木魚日
蚜	虫牙
畸	田大丁口
箕	竹甘廾
匆	勿丶
壕	土亠口冖豕
撣	扌口口甲一
堇	艹口丰
堇	廿口丰
蕞	艹日耳又
蕞	艹冖二耳又
涎	氵廴丿止
渲	氵宀二日
寳	宀王𠂉小貝
寳	宀王𠂊小貝
寳	宀王竹八貝
闋	門癶一大
耽	耳冖儿
菅	艹宀㠯
仝	人工
猩	犭日生
詮	言人王
疵	疒止匕
瀧	氵龍
遐	之尸二コ又
袂	衤㇕大
霾	雨豸田土
虔	虎文
蹴	足亠口小尤
鉸	金亠八乂
舶	舟白
斕	文門木四
謐	言弋八皿
燎	火一火日小
熠	火习习白
闔	門土厶皿
殃	一夕冂大
軫	車人彡
噼	口尸口辛
遏	之日勹亡
銼	金人人土
舛	夕㐄
匕	匕
謔	言虎匚一
隘	阝䒑八皿
殑	一夕十口儿
騾	馬田糸
檜	木亼四日
囝	圍子
喈	口匕匕白
稈	禾日干
澍	氵士口䒑寸
珩	王行
欏	木四糸隹
畈	田厂又
畈	田𠂆又
鵠	牛口鳥
衢	行目目隹
譴	言之中一㠯
泌	氵弋八
宕	宀石
邈	之豸白儿
苄	艹亠卜
菀	艹宀夕卩
礬	乂乂木木大石
岷	山巳七
贍	貝𠂊厂八言
俘	亻爪子
衾	亼㇕衣
衕	行冂一口
鈀	金巴
狩	犭宀寸
襬	衤四厶月匕匕
蠡	彑豕虫虫
邰	厶口阝
殆	一夕厶口
鬃	長彡宀示
啶	口宀一止
晌	日宀口
睫	目一彐止
飭	食𠂉力
鈿	金田
獾	犭艹口口隹
鯤	魚日匕匕
琍	王禾刂
捍	扌日干
芾	艹一巾
彧	弋口一彡
蝠	虫一口田
嘣	口山月月
岢	山丁口
鑣	金鹿火
鷲	亠口小尤鳥
訛	言亻匕
詡	言习习
潯	氵彐工口寸
靛	丰月宀一止
莆	艹甫
礪	石厂艹日冂厶
氦	气亠凵人
佯	亻羊
膀	月亠八冖方
瀆	氵士四貝
緗	糸木目
姻	女圍大
繽	糸宀一癶貝
葭	艹尸二コ又
鑒	臣𠂉丶四金
鑒	臣𠂉一四金
贓	貝戈爿臣
徳	行十四心
関	門䒑大
耆	耂匕日
捫	扌門
拚	扌厶廾
籤	竹人人戈非一
夙	几一夕
腑	月广亻寸
謾	言日四又
謾	言冖二四又
蟄	土半丸虫
樾	木走戈乚
咣	口小兀
噙	口人亠乂凵冂厶
猝	犭亠人人十
訖	言𠂉乙
熒	火火冖火
潼	氵立田土
窒	穴至
翌	习习立
奼	女丿七
夔	八頁止巳夂
髂	骨宀夂口
熏	千四二火
刈	乂刂
鉭	金日一
鍬	金禾火
舷	舟亠幺
肟	月一丂
肟	月丂一
鱔	魚羊䒑口
誑	言犭王
氓	亡巳七
豢	半豕
忱	心冖儿
洧	氵𠂇月
雇	户隹
閭	門口口
閭	門口丿口
媳	女自心
蠹	一中冖石虫虫
荐	艹一亻子
蟮	虫羊䒑口
踰	足亼月刂
踰	足亼月巛
彡	彡
鍶	金田心
対	文寸
庖	广勹巳
鶩	予丿攵鳥
埂	土一日乂
琥	王虎
賁	十艹貝
哏	口艮
俟	亻厶矢
懾	心耳耳耳
汙	氵丁一
紺	糸甘
抻	扌申
缶	午凵
絛	亻丨夂糸
絛	亻丨攵糸
鏤	金婁
汴	氵亠卜
忝	一大心
璨	王卜夕又米
虯	虫凵
躡	足耳耳耳
喱	口厂田土
嵇	禾尤山
鉞	金戈乚
鈊	金心
鴛	夕卩鳥
誣	言工人人
諍	言爪尹
諍	言𠂊尹
怵	心木丶
怵	心十儿丶
湍	氵山而
葳	艹戊一女
藜	艹禾丿刀人水
輟	車又又又又
僻	亻尸口辛
鏃	金方𠂉矢
瓤	衣口口甘瓜
鶉	亠口子鳥
翦	䒑月刂习习
羯	羊日勹亡
熳	火日四又
熳	火冖二四又
澶	氵亠圍口日一
滸	氵言午
廴	廴
燾	士㇕工一口寸火
撾	扌之咼
拯	扌㇕水一
芡	艹欠
枰	木干八
俸	亻丰キ
翱	白大十习习
奠	八酉大
銥	金衣
肱	月𠂇厶
瘧	疒虎匚一
屙	尸阝丁口
邕	巛口巴
埒	土爪寸
茱	艹𠂉木
槿	木艹口丰
槿	木廿口丰
梔	木𠂆一巴
楹	木㇕丿又皿
僥	亻土土土兀
倖	亻土半
慍	心圍人皿
玟	王文
礎	石木木足
矽	石夕
蛭	虫至
哽	口一日乂
髁	骨田木
骰	骨殳
氡	气夂冫
鏜	金小冖口土
飧	夕食
訕	言山
漚	氵匚口口口
翩	户冊习习
祟	屮凵示
殉	一夕勹日
塬	土厂白小
琬	王宀夕卩
剋	十口儿刂
芩	艹亼㇕
様	木羊水
硎	石一廾刂
冂	冂
峁	山卯
淦	氵金
皰	皮勹巳
収	凵又
苒	艹冂土
箔	竹氵白
鐨	金弓刂貝
洎	氵自
輦	夫夫車
薆	艹爪冖心夂
跤	足亠八乂
嗌	口䒑八皿
顥	日亠口小頁
懟	业羊寸心
牲	牛生
氳	气圍人皿
牒	爿廿乚木
戦	⺍甲一戈
漩	氵方𠂉足
殞	一夕口貝
玳	王亻弋
芪	艹氏
皙	木斤白
礫	石白幺幺木
賄	貝𠂇月
僳	亻西米
饈	食羊彐丨
胍	月瓜
鮎	魚卜口
詒	言厶口
悵	心長
涸	氵圍十口
綬	糸爪冖又
攘	扌衣口口甘
嚄	口艹隹又
喓	口西女
歟	臼一乚丨廾欠
牋	爿戈戈
鐲	金四勹虫
変	大八夂
淥	氵彑水
宀	宀
剜	宀夕卩刂
孖	子子
卍	㇕丨一丨
綣	糸半卩
圻	土斤
苣	艹匚コ
芍	艹勹丶
菩	艹立口
蠔	虫亠口冖豕
哂	口西
佣	亻用
仞	亻刀丶
諏	言耳又
冽	冫一夕刂
廡	广𠂉廿廿火
綃	糸小月
耦	耒日冂厶
桉	木宀女
粲	卜夕又米
喳	口木日一
啐	口亠人人十
儺	亻廿口夫隹
儺	亻艹口夫隹
鏗	金臣又土
諛	言臼人
庋	广十又
粑	米巴
籹	米女
瀘	氵虎田皿
鋈	氵丿大金
滘	氵冖儿工口
滘	氵冖八工口
戾	户犬
亟	了口又一
亟	丂口又一
嬈	女土土土兀
堀	土尸屮凵
莧	艹見
蘑	艹广木木石
蘑	艹广十儿十儿石
輾	車尸廿衤
跛	足皮
崾	山西女
顓	山而頁
鉍	金弋八
鎔	金穴人口
鯽	魚艮卩
憬	心日亠口小
愀	心禾火
湮	氵西土
洇	氵圍大
祜	示十口
闡	門口口甲一
亙	二𠂊冫
囍	士口䒑口士口䒑口
撻	扌之土羊
芏	艹土
莣	艹亡心
蒞	艹氵亻立
檫	木宀䏑又示
饕	口丂虎食
盹	目丿屮
盹	目一屮
脩	亻丨夂月
脩	亻丨攵月
畲	人示田
鎵	金宀豕
謗	言亠八冖方
糰	米圍一日厶寸
灩	氵丰丰山一口䒑土厶皿
寤	宀爿二乂口
寤	宀爿工㇕口
縉	糸一业日
縉	糸二厶厶日
娉	女由丂
垟	土羊
硌	石夂口
盎	冂大皿
睢	目隹
徠	行木人人
斛	𠂊用冫十
泮	氵半
汊	氵又丶
灤	氵言糸糸木
繕	糸羊䒑口
歿	一夕勹又
碴	石木日一
逕	之一巛工
哮	口耂子
嘬	口日耳又
嘬	口冖二耳又
嶂	山立日十
乓	丘丶
逯	之彐水
閾	門戈口一
葽	艹西女
枳	木口八
杓	木勹丶
鄴	业半木阝
岬	山甲
誥	言牛口
汏	氵大
売	士冖儿
埭	土尹⺍
螯	士方攵虫
螯	土方攵虫
螯	丰力攵虫
孛	十冖子
啷	口丶艮阝
笥	竹㇕一口
鵒	八人口鳥
狡	犭亠八乂
竦	立木口
癰	疒巛口巴隹
瀹	氵亼口口口冊
潙	氵爲
硐	石冂一口
蹶	足厂䒑屮欠
蹋	足日习习
篡	竹目大厶
俚	亻田土
伈	亻心
魷	魚尤
鰻	魚日四又
鰻	魚冖二四又
讕	言門木四
讕	言門木日
恣	二欠心
恣	冫欠心
羧	羊厶八夂
紂	糸寸
緲	糸目小丿
戩	二厶厶日戈
児	丨日儿
呿	口土厶
胄	由月
禺	日冂厶
矚	目尸水四勹虫
笆	竹巴
鉈	金宀匕
竣	立厶八夂
甑	八四日瓦
甑	八田日瓦
悸	心禾子
煬	火日一勿
縐	糸勹屮勹屮
玓	王勹丶
萇	艹長
蓯	艹行人人止
韭	非一
暝	日冖日亠八
凼	水凵
睨	目臼儿
仩	亻上
倌	亻宀㠯
銦	金圍大
鍇	金匕匕白
肪	月方
馗	九八頁
孺	子雨而
緝	糸口耳
殮	一夕亼口口人人
琮	王宀示
芫	艹一兀
菈	艹扌立
檣	木土人人圍口
賚	木人人貝
掱	手手手
秸	禾士口
儼	亻口口厂丁耳攵
儼	亻口口厂㇕耳攵
皎	白亠八乂
龕	亼口龍
諼	言爪一𠂇又
瘓	疒𠂊冂八大
癆	疒火火冖力
煅	火厂三殳
慵	心广尹用
涙	氵户大
惢	心心心
耨	耒辰寸
蜇	扌斤虫
莒	艹口口
莒	艹口丿口
蘅	艹行𠂊田大
苕	艹召
橇	木毛毛毛
翳	匚矢殳习习
哐	口匚王
賑	貝辰
崛	山尸屮凵
篁	竹白王
偌	亻艹𠂇口
釧	金川
鈮	金尸匕
諺	言立丿彡
庵	广大申
炷	火丶王
濄	氵之咼
洳	氵女口
隧	阝之八豕
塒	土日土寸
茆	艹卯
橈	木土土土兀
靨	厂日月犬頁圍
蜈	虫口一大
蜈	虫口乚大
蜈	虫口乚廾
喹	口大土土
咲	口䒑大
冑	由冂二
乄	丿丶
偠	亻西女
澧	氵曲一口䒑
屜	尸行廿乚
卐	乚一丨一
纈	糸士口頁
姒	女厶人
瓔	王貝貝女
柘	木石
枋	木方
虻	虫亡
釕	金了
廕	广阝亼㇕二厶
惰	心𠂇工月
懺	心人人戈非一
洮	氵儿氵
蚤	又冫虫
蚤	又丶虫
婊	女丰衤
斡	十日十人冫十
韃	革之土羊
轅	車土口衤
栩	木习习
攴	卜又
哧	口土火
睞	目木人人
僖	亻士口䒑口
傣	亻丰水
倏	亻丨夂犬
倏	亻丨攵犬
銫	金𠂊巴
銃	金亠厶儿
諤	言口口一丂
諤	言口口丂一
苹	艹干八
蕨	艹厂䒑屮欠
茴	艹圍口
藐	艹豸白儿
芠	艹文
酵	酉耂子
蛔	虫圍口
崮	山圍十口
嶠	山丿大冂口
膦	月米夕㐄
鮭	魚土土
匈	勹乂凵
譙	言隹火
洹	氵二日
沢	氵尸丶
璁	王囟夂心
璁	王囟丿乂心
蒯	艹月月刂
醞	酉圍人皿
椋	木亠口小
叵	匚口
齦	齒艮
嗶	口甲艹二
唾	口千艹二
哖	口𠂉㐄
噔	口癶一口䒑
笫	竹丿乚亻
惚	心勿心
澮	氵亼四日
閫	門圍木
瑙	王巛囟
棹	木卜日十
蜥	虫木斤
蛀	虫丶王
螟	虫冖日亠八
唏	口乂𠂇巾
畹	田宀夕卩
黍	禾人水
鑊	金艹隹又
腓	月非
詎	言匚コ
庥	广亻木
濰	氵糸隹
緘	糸戊一口
攣	言糸糸手
轂	士冖一車殳
蓴	艹一日厶寸
蒔	艹日土寸
佇	亻宀丁
鈐	金亼㇕
貉	豸夂口
瀕	氵止癶頁
闃	門目犬
翀	习习中
妊	女工一
妊	女丿士
紓	糸予
荇	艹行
蔸	艹白卯儿
艿	艹㇕丿
櫛	木竹艮卩
斫	石斤
咻	口亻木
箴	竹戊一口
适	之舌
飴	食厶口
訝	言牙
淙	氵宀示
嫦	女小冖口巾
弁	厶廾
韉	革艹鹿一乚火
萜	艹巾卜口
薏	艹立日心
趺	足夫
賒	貝人示
郗	乂𠂇巾阝
饌	食巳巳艹廾
虢	爪寸虎
慷	心广尹⺍
濼	氵白幺幺木
実	宀丰
寥	宀习习人彡
褋	衤廿乚木
摑	扌圍戈口一
邯	甘阝
蔑	艹四戈人
楮	木耂
圧	厂土
砥	石氏一
砥	石氏丶
迄	之𠂉乙
儆	亻艹勹口攵
讎	隹言隹
銪	金𠂇月
臊	月口口口木
鴕	鳥宀匕
誆	言匚王
咫	尸丶口八
鍪	予丿攵金
婺	予丿攵女
綹	糸夂卜口
搪	扌广尹口
葑	艹土土寸
噫	口立日心
瞰	目丁耳攵
瞰	目㇕耳攵
攵	攵
僮	亻立田土
佗	亻宀匕
鐫	金隹冂凵
塾	亠口子丸土
旎	方𠂉尸匕
壅	亠乚凵隹土
懦	心雨而
発	癶二儿
繚	糸一火日小
繹	糸四土半
酆	丰丰山一口䒑阝
藹	艹言日勹亡
箬	竹艹𠂇口
爰	爪一𠂇又
鋮	金戊㇕
鏘	金爿䏑寸
魴	魚方
詼	言𠂇火
謖	言田八夂
炔	火㇕大
燼	火尹一火皿
妲	女日一
勱	艹日冂厶力
蓼	艹习习人彡
鸕	虎田皿鳥
螭	虫亠乂凵冂厶
峒	山冂一口
県	目乚小
狽	犭貝
觥	𠂊用小兀
羔	羊火
熘	火卯田
衿	衤亼㇕
騖	予丿攵馬
盂	丁一皿
髦	長彡毛
萸	艹臼人
磧	石丰貝
蜆	虫見
踞	足尸十口
昴	日卯
僾	亻爪冖心夂
卮	𠂆一卩
氷	水丶
詬	言𠂆一口
癥	疒行山一王攵
湫	氵禾火
綵	糸爪木
娓	女尸毛
恚	土土心
莜	艹亻丨夂
莜	艹亻丨攵
蘚	艹魚羊
尢	尤
匭	匚車九
籟	竹木口𠂊貝
籟	竹木口刀貝
魑	鬼亠乂凵冂厶
頦	亠凵人頁
汜	氵巳
縝	糸十目廾
縝	糸匕目廾
芰	艹十又
椏	木亞
榫	木隹十
椽	木彑豕
蟠	虫釆田
啫	口耂
蹊	足爪幺大
晞	日乂𠂇巾
詈	四言
肴	乂𠂇月
銠	金耂匕
鈑	金厂又
鈑	金𠂆又
獠	犭一火日小
誚	言小月
諂	言𠂊臼
痿	疒禾女
焓	火亼㇕口
湃	氵手一丰
湟	氵白王
祉	示止
縵	糸日四又
縵	糸冖二四又
妗	女亼㇕
擻	扌婁攵
菘	艹木八厶
菏	艹氵丁口
葯	艹糸勹丶
砦	止匕石
鶚	口口一丂鳥
睪	四土半
釁	臼冂一口冖酉八刀
鏞	金广尹用
啻	亠八冖巾口
旖	方𠂉大丁口
饔	亠乚凵隹食
劭	召力
姘	女䒑廾
畿	幺幺戈田
坭	土尸匕
霈	雨氵一巾
呔	口大丶
崧	山木八厶
箸	竹耂
稔	禾亼㇕心
籩	竹之自穴方
乂	乂
鏵	金華
塍	月半土
詫	言宀丿七
庹	广廿尸丶
疚	疒𠂊丶
怛	心日一
瀋	氵宀釆田
黽	黽
窿	穴阝夂一生
芐	艹下
霰	雨廿月攵
歩	止小丿
噘	口厂䒑屮欠
啾	口禾火
崙	山亼冊
俅	亻十⺍丶
鎰	金䒑八皿
腱	月廴彐キ
鱸	魚虎田皿
処	夂几
瘁	疒亠人人十
浹	氵大人人
漓	氵亠乂凵冂厶
寔	宀日一止
禕	示㐄口㐄
闆	門口口口
迂	之丁一
菰	艹子瓜
碇	石宀一止
嗬	口艹亻丁口
笄	竹一廾
筧	竹見
鐮	金广禾禾彐
凇	冫木八厶
洌	氵一夕刂
袒	衤日一
鄄	西土阝
櫚	木門口口
櫚	木門口丿口
呋	口夫
囁	口耳耳耳
唳	口户犬
唳	口户大
篙	竹亠口冂口
氛	气八刀
鋌	金廴工一
鋌	金廴丿士
鋌	金廴亻土
詘	言屮凵
賡	广彐人貝
禛	示十目廾
禛	示匕目廾
闥	門之土羊
嬤	女广木木幺
嬤	女广十儿十儿幺
垚	土土土
垃	土立
蕎	艹丿大口冂口
蚴	虫幺力
跖	足石
鄖	口貝阝
踉	足丶艮
牘	爿士四貝
佃	亻田
腈	月丰月
腊	月廿日
膺	广亻隹月
焐	火二乂口
焐	火工㇕口
洱	氵耳
衲	衤冂人
邏	之四糸隹
蛩	工凡虫
琶	王王巴
菟	艹召儿丶
薌	艹乚凵丶艮阝
薌	艹乚凵艮阝
稷	禾田八夂
簣	竹中一貝
笈	竹𠂊又
鱟	臼乂乂冖魚
鄣	立日十阝
痙	疒一巛工
惲	心冖車
冨	冖一口田
韞	㐄口㐄日皿
蘼	艹广木木非
蘼	艹广十儿十儿非
螅	虫自心
嚯	口雨隹
篪	竹𠂆虎
夊	夂
誹	言非
讖	言人人戈非一
燻	火千四二火
沮	氵且
轡	車糸糸口
挹	扌口巴
逑	之十⺍丶
鞅	革冂大
桜	木⺍女
蚧	虫亻八
骯	骨亠几
笏	竹勿
鎦	金卯田
酋	八酉
鎏	氵亠厶川金
滁	氵阝亼木
媸	女屮一虫
媧	女咼
并	䒑廾
苫	艹卜口
楸	木禾火
檳	木宀一癶貝
賾	臣丰貝
迓	之牙
匱	匚中一貝
蛘	虫羊
踵	足千日土
炅	日火
罹	四心隹
笱	竹勹口
鈹	金皮
肼	月二刂
臏	月宀一癶貝
鮃	魚干八
旃	方𠂉冊丶
懊	心宀米大
涫	氵宀㠯
瀰	氵弓一八巾乂乂乂乂
遽	之虎豕
陛	阝匕匕土
紸	糸丶王
觳	士冖一𠂊用殳
鬩	鬥臼儿
摶	扌一日厶寸
揸	扌木日一
苊	艹厂卩
萄	艹勹午凵
薜	艹尸口辛
囈	口艹土儿土丸二厶
囈	口艹土八土丸二厶
嚦	口厂禾禾止
崆	山穴工
佽	亻二欠
佽	亻冫欠
銖	金𠂉木
獺	犭木口𠂊貝
獺	犭木口刀貝
脘	月宀一兀
芻	勹屮勹屮
贇	文戈止貝
惻	心貝刂
闈	門㐄口㐄
嫵	女𠂉廿廿火
舂	丰臼
璦	王爪冖心夂
蔦	艹鳥
橢	木阝𠂇工月
达	之大
唇	辰口
豕	豕
呎	口尸丶
嵊	山禾北
睋	目手戈
幃	巾㐄口㐄
况	冫口儿
褰	宀甘八衣
冗	冖几
恵	一由心
薨	艹四冖一夕匕
蓀	艹子丿糸
葒	艹糸工
鏨	車斤金
椴	木厂三殳
齶	齒口口一丂
齶	齒口口丂一
噲	口亼四日
雎	且隹
鏂	金匚口口口
腩	月十冂半
鮫	魚亠八乂
謫	言亠八冂十口
瘴	疒立日十
憚	心口口甲一
満	氵廿冂山
浼	氵召儿
閬	門丶艮
媼	女圍人皿
絀	糸屮凵
芎	艹弓
酊	酉丁
笞	竹厶口
侮	亻𠂉母
胱	月小兀
肓	亡月
痧	疒氵小丿
袢	衤半
黿	一兀黽
髡	長彡兀
擢	扌习习隹
麴	木人人夂勹米
厴	厂日月犬甲
嘁	口戊上小
罅	午凵虎爪丁
佼	亻亠八乂
侷	亻尸㇕口
釔	金乙
鑠	金白幺幺木
亳	亠口冖丿七
悴	心亠人人十
閌	門亠几
壎	土千四二火
菓	艹田木
梆	木丰阝
乩	卜口乚
呶	口女又
賂	貝夂口
誄	言耒
疽	疒且
淄	氵巛田
逅	之𠂆一口
逄	之夂㐄
亜	亞
堺	土田亻八
擷	扌士口頁
菽	艹上小又
蓖	艹囟匕匕
菔	艹月卩又
苧	艹宀丁
蟆	虫艹日大
齪	齒足
嘭	口士口䒑彡
尜	小大小
嵋	山尸目
佤	亻瓦
鼾	自田廾干
鎩	金乂木殳
凊	冫丰月
猷	八酉犬
閎	門𠂇厶
閿	門爪冖又
卩	卩
縭	糸亠乂凵冂厶
螚	厶月匕匕虫
萁	艹甘廾
葩	艹白巴
蛐	虫曲
勖	日目力
勖	冖二目力
岜	山巴
笪	竹日一
舐	舌氏
佶	亻士口
倨	亻尸十口
餒	食爪女
鳧	鳥几
詿	言土土
溉	氵艮旡
赭	土火耂
檠	艹勹口攵木
桅	木𠂊厂卩
眥	止匕目
訾	止匕言
嘹	口一火日小
嚀	口宀心皿丁
犇	牛牛牛
伝	亻二厶
鱘	魚彐工口寸
諟	言日一止
庠	广羊
慳	心臣又土
慟	心千日土力
葙	艹木目
杈	木又丶
砧	石卜口
蛉	虫亼卩
蛉	虫亼龴
蟀	虫亠幺⺍十
咭	口士口
嚙	口齒
飫	食丿大
鈰	金亠巾
惕	心日勿
惘	心冂䒑亡
惦	心广卜口
潦	氵一火日小
窠	穴田木
裨	衤鬼十
迨	之厶口
矸	石干
贗	厂亻鳥貝
蜓	虫廴工一
蜓	虫廴丿士
蜓	虫廴亻土
嘵	口土土土兀
唚	口彐冖又
餼	食气米
褻	衣土儿土丸
褻	衣土八土丸
袞	衣八口
懍	心亠圍口禾
褔	衤一口田
蚩	屮一虫
櫱	屮丿㠯辛木
殯	一夕宀一癶貝
耒	耒
芄	艹丸
榷	木冖隹
奄	大申
碚	石立口
喑	口立日
鋨	金手戈
繇	爪午凵丿糸
繇	䏑午凵丿糸
裾	衤尸十口
窈	穴幺力
豉	一口䒑十又
箌	竹至刂
讜	言小冖口四土火
讜	言小冖口田土火
劾	亠凵人力
憧	心立田土
裑	衤身
裼	衤日勿
孿	言糸糸子
嫠	二木攵厂女
琇	王禾㇕丿
荏	艹亻工一
荏	艹亻丿士
蘢	艹龍
杪	木小丿
榔	木丶艮阝
隹	隹
餳	食日一勿
鉺	金耳
鎌	金禾禾彐
旆	方𠂉一巾
癇	疒門月
燧	火之八豕
遑	之白王
橐	一中冖石木
圪	土𠂉乙
嗇	土人人圍口
駢	馬䒑廾
藪	艹婁攵
芃	艹凡
槭	木戊上小
棰	木千艹二
噥	口曲辰
嗥	口白大十
峴	山見
岣	山勹口
佉	亻土厶
魈	鬼小月
頎	斤頁
鏌	金艹日大
颼	風臼丨又
詵	言牛儿
諢	言冖車
覚	⺍冖見
瀬	氵木口頁
珥	王耳
駟	馬四
茤	艹夕夕
砭	石丿之
