的	白勹丶
冑	由冃
乄	丿丶
偠	人西女
澧	水曲豆
屜	尸行廿乚
卐	乚一丨一
纈	糸士口頁
姒	女厶人
瓔	王貝貝女
柘	木石
枋	木方
虻	虫亡
釕	金了
廕	广阝亼㇕二厶
惰	心𠂇工月
懺	心从戈非一
洮	水儿水
蚤	又丶虫
婊	女丰衤
斡	十日十人斗
韃	革辵土羊
轅	車土口衤
栩	木习习
攴	攴
哧	口土火
睞	目木从
僖	人十豆口
傣	人廾水
倏	人丨攴犬
銫	金𠂊巴
銃	金了儿
諤	言口口一丂
苹	艹干八
蕨	艹厂䒑屮欠
茴	艹回
藐	艹豸白儿
芠	艹文
酵	酉耂子
蛔	虫回
崮	山圍十口
嶠	山丿大口冂口
膦	月米癶
鮭	魚土土
匈	勹乂凵
譙	言隹火
洹	水二日
沢	水尸丶
璁	王囪心
蒯	艹月月刀
醞	酉圍人皿
椋	木京
叵	匚口
齦	齒艮
嗶	口田𠦒
唾	口𠦒
哖	口𠂉㐄
噔	口癶豆
笫	竹才乚
惚	心勿心
澮	水亼四日
閫	門圍木
瑙	王巛囟
棹	木卜日十
蜥	虫木斤
蛀	虫丶王
螟	虫冂日宀
唏	口乂𠂇巾
畹	田宀夕卩
黍	禾人水
鑊	金艹隹又
腓	月非
詎	言匚龴
庥	广人木
濰	水糸隹
緘	糸戌口
攣	言糸糸手
轂	士冂一車殳
蓴	艹東厶寸
蒔	艹日土寸
佇	人宀丁
鈐	金亼㇕
貉	豸夂口
瀕	水止㐄頁
闃	門目犬
翀	习习中
妊	女丿士
紓	糸予
荇	艹行
蔸	艹白卯儿
艿	艹㇕丿
櫛	木竹艮卩
斫	石斤
咻	口人木
箴	竹戌口
适	辵舌
飴	食厶口
訝	言牙
淙	水宀示
嫦	女小冂口巾
弁	厶廾
韉	革艹鹿烏
萜	艹巾卜口
薏	艹立日心
趺	足夫
賒	貝人示
郗	乂𠂇巾阝
饌	食巳巳艹廾
虢	爪寸虎
慷	心广尹⺍
濼	水白幺幺木
実	宀二大
寥	宀习习人彡
褋	衤廿乚木
摑	扌圍戈口一
邯	甘阝
蔑	艹四戈人
楮	木耂
圧	厂土
砥	石氏丶
迄	辵气
儆	人艹勹口攴
讎	隹言隹
銪	金𠂇月
臊	月三口木
鴕	鳥宀匕
誆	言匚王
咫	尸丶口八
鍪	予丿攴金
婺	予丿攴女
綹	糸夂卜口
搪	扌广尹口
葑	艹土土寸
噫	口立日心
瞰	目㇕耳攴
攵	攴
僮	人立田土
佗	人宀匕
鐫	金隹弓
塾	京子丮土
旎	方𠂉尸匕
壅	亠阝隹土
懦	心雨而
発	癶二儿
繚	糸一火日小
繹	糸四土半
酆	丰丰山豆阝
藹	艹言日勹亡
箬	竹艹𠂇口
爰	爪二丿又
鋮	金戌㇕
鏘	金爿肉寸
魴	魚方
詼	言𠂇火
謖	言田八夂
炔	火龴人
燼	火尹一火皿
妲	女日一
勱	艹田冂厶力
蓼	艹习习人彡
鸕	虎田皿鳥
螭	虫亠乂凵冂厶
峒	山凡口
県	目乚小
狽	犬貝
觥	𠂊用小兀
羔	羊火
熘	火卯田
衿	衤亼㇕
騖	予丿攴馬
盂	丁一皿
髦	長彡毛
萸	艹臼人
磧	石丰貝
蜆	虫見
踞	足尸十口
昴	日卯
僾	人爪冂心夂
卮	𠂆卩
氷	水丶
詬	言𠂆口
癥	疒行山一王攴
湫	水禾火
綵	糸爪木
娓	女尸毛
恚	土土心
莜	艹人丨攴
蘚	艹魚羊
尢	尤
匭	匚車九
籟	竹木中𠂊貝
魑	鬼亠乂凵冂厶
頦	丶彑頁
汜	水巳
縝	糸十目廾
芰	艹十又
椏	木亞
榫	木隹十
椽	木彑豕
蟠	虫釆田
啫	口耂
蹊	足爪幺大
晞	日乂𠂇巾
詈	四言
肴	乂𠂇月
銠	金耂匕
鈑	金𠂆又
獠	犬一火日小
誚	言小月
諂	言𠂊臼
痿	疒禾女
焓	火亼㇕口
湃	水手一丰
湟	水白王
祉	示止
縵	糸日四又
妗	女亼㇕
擻	扌婁攴
菘	艹木公
菏	艹水丁口
葯	艹糸勹丶
砦	止匕石
鶚	口口一丂鳥
睪	四土半
釁	臼凡口冂酉八刀
鏞	金广尹用
啻	亠八冂巾口
旖	方𠂉大丁口
饔	亠阝隹食
劭	刀口力
姘	女䒑廾
畿	幺幺戈田
坭	土尸匕
霈	雨水一巾
呔	口大丶
崧	山木公
箸	竹耂
稔	禾亼㇕心
籩	竹辵自穴方
乂	乂
鏵	金艹𠦒
塍	月䒑大土
詫	言宀丿七
庹	广廿尸丶
疚	疒𠂊丶
怛	心日一
瀋	水宀釆田
黽	黽
窿	穴阝夂一生
芐	艹下
霰	雨廿月攴
歩	止小丿
噘	口厂䒑屮欠
啾	口禾火
崙	山亼冊
俅	人十⺍丶
鎰	金水皿
腱	月廴尹二
鱸	魚虎田皿
処	夂几
瘁	疒衣十
浹	水大从
漓	水亠乂凵冂厶
寔	宀日一止
禕	示㐄口㐄
闆	門三口
迂	辵丁一
菰	艹子瓜
碇	石宀一止
嗬	口艹人丁口
笄	竹一廾
筧	竹見
鐮	金广䒑彐二八
凇	冫木公
洌	水歹刀
袒	衤日一
鄄	西土阝
櫚	木門口口
呋	口夫
囁	口三耳
唳	口戶犬
篙	竹京口
氛	气八刀
鋌	金廴人土
詘	言屮凵
賡	广彐人貝
禛	示十目廾
闥	門辵土羊
嬤	女广木木幺
垚	三土
垃	土立
蕎	艹丿大口冂口
蚴	虫幺力
跖	足石
鄖	口貝阝
踉	足丶艮
牘	爿士四貝
佃	人田
腈	月丰月
腊	月廿日
膺	广人隹月
焐	火工㇕口
洱	水耳
衲	衤内
邏	辵四糸隹
蛩	工凡虫
琶	王王巴
菟	艹象儿丶
薌	艹阝丶艮阝
稷	禾田八夂
簣	竹中一貝
笈	竹𠂊又
鱟	臼乂乂冂魚
鄣	立日十阝
痙	疒一巛工
惲	心冂車
冨	冂一口田
韞	㐄口㐄日皿
蘼	艹广木木非
螅	虫自心
嚯	口雨隹
篪	竹𠂆虎
夊	夂
誹	言非
讖	言从戈非一
燻	火千四土火
沮	水且
轡	車糸糸口
挹	扌口巴
逑	辵十⺍丶
鞅	革冂大
桜	木⺍女
蚧	虫人八
骯	冎月亠几
笏	竹勿
鎦	金卯田
酋	八酉
鎏	水了川金
滁	水阝亼木
媸	女屮一虫
媧	女冎口
并	䒑廾
苫	艹卜口
楸	木禾火
檳	木宀一㐄貝
賾	臣丰貝
迓	辵牙
匱	匚中一貝
蛘	虫羊
踵	足千田土
炅	日火
罹	四心隹
笱	竹勹口
鈹	金皮
肼	月井
臏	月宀一㐄貝
鮃	魚干八
旃	方𠂉冂亠
懊	心宀米大
涫	水宀㠯
瀰	水弓丁八网
遽	辵虎豕
陛	阝匕匕土
紸	糸丶王
觳	士冂一𠂊用殳
鬩	丮丮臼儿
摶	扌東厶寸
揸	扌木日一
苊	艹厂卩
萄	艹勹午凵
薜	艹尸口辛
囈	口艹土八土丮二厶
嚦	口厂禾禾止
崆	山穴工
佽	人冫欠
銖	金𠂉木
獺	犬木中𠂊貝
脘	月宀一兀
芻	勹屮勹屮
贇	文戈止貝
惻	心貝刀
闈	門㐄口㐄
嫵	女𠂉廿廿火
舂	廾臼
璦	王爪冂心夂
蔦	艹鳥
橢	木阝𠂇工月
达	辵大
唇	辰口
豕	豕
呎	口尸丶
嵊	山禾北
睋	目彐戈
幃	巾㐄口㐄
况	冫口儿
褰	宀甘八衣
冗	冂几
恵	東心
薨	艹四冂歹匕
蓀	艹子丿糸
葒	艹糸工
鏨	車斤金
椴	木厂三殳
齶	齒口口一丂
噲	口亼四日
雎	且隹
鏂	金匚三口
腩	月十冂半
鮫	魚文八
謫	言亠八冂十口
瘴	疒立日十
憚	心口口甲一
満	水廿巾凵
浼	水象儿
閬	門丶艮
媼	女圍人皿
絀	糸屮凵
芎	艹弓
酊	酉丁
笞	竹厶口
侮	人𠂉母
胱	月小兀
肓	亡月
痧	疒水小丿
袢	衤半
黿	一兀黽
髡	長彡兀
擢	扌习习隹
麴	木从夂勹米
厴	厂日月犬甲
嘁	口戌卜小
罅	午凵虎爪丁
佼	人文八
侷	人尸㇕口
釔	金乚
鑠	金白幺幺木
亳	京丿七
悴	心衣十
閌	門亠几
壎	土千四土火
菓	艹田木
梆	木丰阝
乩	卜口乚
呶	口女又
賂	貝夂口
誄	言耒
疽	疒且
淄	水巛田
逅	辵𠂆口
逄	辵夂㐄
亜	亞
堺	土田人八
擷	扌士口頁
菽	艹上小又
蓖	艹囟匕匕
菔	艹月卩又
苧	艹宀丁
蟆	虫艹日大
齪	齒足
嘭	口十豆彡
尜	小大小
嵋	山尸目
佤	人瓦
鼾	自田几干
鎩	金乂木殳
凊	冫丰月
猷	八酉犬
閎	門𠂇厶
閿	門爪冂又
卩	卩
縭	糸亠乂凵冂厶
螚	厶月匕匕虫
萁	艹其
葩	艹白巴
蛐	虫曲
勖	冃目力
岜	山巴
笪	竹日一
舐	舌氏
佶	人士口
倨	人尸十口
餒	食爪女
鳧	鳥几
詿	言土土
溉	水艮旡
赭	土火耂
檠	艹勹口攴木
桅	木𠂊厂卩
眥	止匕目
訾	止匕言
嘹	口一火日小
嚀	口宀心皿丁
犇	三牛
伝	人二厶
鱘	魚彐工口寸
諟	言日一止
庠	广羊
慳	心臣又土
慟	心千田土力
葙	艹木目
杈	木又丶
砧	石卜口
蛉	虫亼龴
蟀	虫亠幺⺍十
咭	口士口
嚙	口齒
飫	食丿大
鈰	金亠巾
惕	心日勿
惘	心网亡
惦	心广卜口
潦	水一火日小
窠	穴田木
裨	衤鬼十
迨	辵厶口
矸	石干
贗	厂人鳥貝
蜓	虫廴人土
嘵	口土土土兀
唚	口彐冂又
餼	食气米
褻	衣土八土丮
袞	衣公
懍	心亠回禾
褔	衤一口田
蚩	屮一虫
櫱	屮丿㠯辛木
殯	歹宀一㐄貝
耒	耒
芄	艹丮
榷	木冂隹
奄	大申
碚	石立口
喑	口立日
鋨	金彐戈
繇	爪午凵丿糸
裾	衤尸十口
窈	穴幺力
豉	豆十又
箌	竹至刀
讜	言小冂口四土火
劾	丶彑力
憧	心立田土
裑	衤身
裼	衤日勿
孿	言糸糸子
嫠	二木攴厂女
琇	王禾㇕丿
荏	艹人丿士
蘢	艹龍
杪	木小丿
榔	木丶艮阝
隹	隹
餳	食日一勿
鉺	金耳
鎌	金䒑彐二八
旆	方𠂉一巾
癇	疒門月
燧	火辵八豕
遑	辵白王
橐	一中冂石木
圪	土气
嗇	土从
駢	馬䒑廾
藪	艹婁攴
芃	艹凡
槭	木戌卜小
棰	木𠦒
噥	口曲辰
嗥	口白大十
峴	山見
岣	山勹口
佉	人土厶
魈	鬼小月
頎	斤頁
鏌	金艹日大
颼	凡虫申又
詵	言牛儿
諢	言冂車
覚	⺍冂見
瀬	水木中頁
珥	王耳
駟	馬四
茤	艹夕夕
砭	石丿之
碓	石隹
蟑	虫立日十
蚓	虫弓丨
嗵	口辵龴用
嵴	山⺍人月
憩	舌自心
俁	人口乚大
臚	月虎田皿
昝	夂卜日
隗	阝鬼
繾	糸辵中一㠯
紉	糸刀丶
壊	土十四衣
琚	王尸十口
葫	艹十口月
鞣	革予丿木
顴	艹口口隹頁
蕕	艹犬八酉
醴	酉曲豆
饜	厂日月犬食
齠	齒刀口
顒	田冂厶頁
嘗	小冂口匕日
嵛	山亼月刀
牯	牛十口
簟	竹西日十
笮	竹𠂉匕
囪	囪
儈	人亼四日
鷂	爪午凵鳥
譲	言衣八甘
麝	鹿身寸
沌	水一屮
勰	三力田心
婀	女阝丁口
縞	糸京口
瑁	王冃目
綦	其糸
齷	齒尸至
喋	口廿乚木
躋	足齊
瓴	亼龴瓦
毖	匕匕弋八
悽	心一尹女
愫	心丰糸
悚	心木中
搴	宀甘八手
朶	㇕丿木
増	土八田日
菋	艹口二木
驀	艹日大馬
醪	酉习习人彡
囀	口車東厶寸
趿	足𠂊又
蹌	足亼戶口
嗍	口䒑屮月
杲	日木
暘	日日一勿
骷	冎月十口
爨	臼凡口冂木木大火
羸	亡口月羊凡
誶	言衣十
廄	广艮殳
瀲	水亼口口从攴
攫	扌目目隹又
茼	艹凡口
齜	齒止匕
圜	圍四一口衤
秣	禾一木
僭	人旡旡日
囟	囟
鑭	金門木四
鰳	魚革力
鰨	魚日习习
慊	心䒑彐二八
媯	女丶象
鞀	革刀口
樅	木行从止
団	圍寸
罌	貝貝午凵
儔	人士㇕工一口寸
羶	羊亠回日一
汨	水日
閼	門方人冫
閽	門氏日
閡	門丶彑
譬	尸口辛言
縹	糸西示
摒	扌尸䒑廾
齬	齒工㇕口
嘧	口宀弋八山
嵬	山鬼
瞑	目冂日宀
穡	禾土从
氪	气十口儿
笳	竹力口
魃	鬼犬㇕
佸	人舌
艉	舟尸毛
穌	魚禾
浯	水工㇕口
溱	水廾禾
阡	阝千
璩	王虎豕
醮	酉隹火
硤	石大从
蠊	虫广䒑彐二八
圉	圍土半
嚓	口宀肉又示
纍	三田糸
賙	貝用口
豺	豸才
獐	犬立日十
旄	方𠂉毛
広	广厶
糝	米三厶人彡
泖	水卯
溏	水广尹口
裉	衤艮
戸	戶
琺	王水土厶
芟	艹殳
棖	木長
柜	木匚龴
蚨	虫夫
蟶	虫耳口王
俎	人人且
肫	月一屮
糍	米䒑幺幺
槊	䒑屮月木
涑	水木中
涪	水立口
漉	水鹿
緄	糸日匕匕
彗	丰丰彐
鞦	革禾火
莔	艹四冂
躉	艹田冂厶足
櫪	木厂禾禾止
齔	齒匕
屾	山山
鶻	冎月鳥
泱	水冂大
泫	水亠幺
鴆	冂儿鳥
帚	彐冂巾
埕	土口王
珪	王土土
瑗	王爪二丿又
茁	艹屮凵
檄	木白方攴
竽	竹丁一
稗	禾鬼十
佺	人人王
鍆	金門
鯢	魚臼儿
戠	立日戈
咨	冫欠口
淀	水宀一止
謇	宀甘八言
逖	辵犬火
羋	丨羊
靼	革日一
莋	艹人𠂉匕
唵	口大申
吩	口八刀
哞	口厶牛
羆	四厶月匕匕火
嶧	山四土半
迤	辵𠂉也
秈	禾山
簞	竹口口甲一
佞	人二女
鉿	金亼口
艫	舟虎田皿
諉	言禾女
瘍	疒日一勿
憒	心中一貝
郯	火火阝
邋	辵巛囟釆
闐	門十目廾
孃	女衣口口甘
縊	糸水皿
垌	土凡口
璀	王山隹
芘	艹匕匕
蹩	巾⺍攴足
昉	日方
鱈	魚雨彐
鮒	魚人寸
涿	水豕
鼐	㇕丿目爿爿
戛	頁戈
髪	長彡𠂇又
瑀	王丿虫冂
驄	馬囪心
璣	王幺幺戈人
芨	艹𠂊又
蠓	虫艹冃豕
蚪	虫斗
吒	口丿七
瞋	目十目廾
毎	𠂉母
倥	人穴工
猓	犬田木
頫	儿⺍頁
褥	衤辰寸
嬖	尸口辛女
孀	女雨木目
縋	糸辵丿㠯
珣	王勹日
璘	王米癶
菠	艹水皮
卣	卜圍龴
嚶	口貝貝女
跚	足冊
嶷	山匕矢龴足
牖	爿戶甫
徨	行白王
鉄	金𠂉大
豸	豸
溧	水西木
寀	宀爪木
阱	阝井
愍	巳七攴心
皴	厶八夂皮
撳	扌金欠
蘺	艹亠乂凵冂厶隹
櫸	木臼牙廾扌
磣	石三厶人彡
蠐	虫齊
咑	口扌丁
踔	足卜日十
黜	四土火屮凵
崍	山木从
魎	鬼一内内
偸	人亼月巛
兗	亠公儿
淝	水月巴
鷸	予丿内口鳥
続	糸士冂儿
梘	木見
虺	兀虫
磋	石羊工
蠛	虫艹四戈人
蠖	虫艹隹又
哃	口凡口
吽	口牛
徘	行非
粼	米癶巛
烊	火羊
紆	糸丁一
紈	糸丮
埗	土止㐄
鄹	耳又从阝
瓁	王艹隹又
鸛	艹口口隹鳥
蓑	艹衣冄
酢	酉𠂉匕
醌	酉日匕匕
樘	木小冂口土
楦	木宀二日
蜒	虫廴丿止
唲	口臼儿
咜	口宀匕
彫	用口彡
偲	人田心
鐿	金立日心
胂	月申
忤	心午
潶	水四土火
紜	糸二厶
艽	艹九
醭	酉业大
蜡	虫廿日
蚝	虫毛
嚨	口龍
毬	毛十⺍丶
鍖	金甘匚八
鏍	金田糸
癜	疒尸艹廾殳
沭	水木丶
滓	水宀辛
娌	女田土
繒	糸八四日
跫	工凡足
鏊	丰力攴金
葶	艹京丁
酞	酉大丶
榱	木衣冄
槨	木京子阝
郟	大从阝
踴	足龴用力
兎	丿口儿丶
倳	人一中彐
煳	火十口月
嬛	女四一口衤
嫚	女日四又
驃	馬西示
柰	木示
桁	木行
蜱	虫鬼十
餚	食乂𠂇月
鯀	魚丿糸
郞	丶艮阝
恫	心凡口
憔	心隹火
剡	火火刀
姫	女臣
彀	士冂一弓殳
珅	王申
萿	艹水舌
雹	雨勹巳
橄	木㇕耳攴
匚	匚
蟛	虫十豆彡
咴	口𠂇火
噈	口京尤
冏	内口
髕	冎月宀一㐄貝
値	人十目
俶	人上小又
皚	白山豆
錈	金䒑大卩
遒	辵八酉
畑	火田
衩	衤又丶
嬙	女土从
媄	女羊大
圮	土巳
耔	耒子
揆	扌癶一大
苤	艹不一
苴	艹且
苻	艹人寸
婪	木木女
櫫	豕耂木
碉	石用口
咼	冎口
倬	人卜日十
饉	食廿口丰
彳	行
譎	言予丿内口
奘	爿士大
痱	疒非
疙	疒气
浞	水足
湔	水䒑月刀
潺	水尸三子
袷	衤亼口
爿	爿
鸝	一凡一凡鹿鳥
驤	馬衣口口甘
覲	廿口丰見
鄞	廿口丰阝
蕗	艹足夂口
梶	木尸毛
邨	一屮阝
鹺	卜圍米羊工
鼉	口口田一黽
鴰	舌鳥
伲	人尸匕
劬	勹口力
炤	火刀口
単	⺍甲一
閶	門日日
恿	龴用心
坍	土冂亠
垸	土宀一兀
鬟	長彡四一口衤
耪	耒亠八冂方
芑	艹巳
逋	辵甫
蚶	虫甘
曷	日勹亡
侈	人夕夕
刖	月刀
獯	犬千四土火
觶	𠂊用口口甲一
鰍	魚禾火
旒	方𠂉了川
忖	心寸
惆	心用口
閂	門一
邐	辵一凡一凡鹿
鬮	丮丮龜
驁	丰力攴馬
掇	扌四又
鶘	十口月鳥
鞫	革勹言
槲	木𠂊用斗
齟	齒且
噺	口立木斤
韙	日一止㐄口㐄
冄	冄
鸚	貝貝女鳥
鉦	金一止
鋟	金彐冂又
錙	金巛田
猗	犬大丁口
堃	方方土
沔	水丁乚㇕
灕	水亠乂凵冂厶隹
窨	穴立日
厾	乚土厶
緦	糸田心
耄	耂匕毛
杴	木欠
蚵	虫丁口
蛄	虫十口
蠣	虫厂艹田冂厶
篦	竹囟匕匕
俳	人非
錸	金木从
鐐	金一火日小
獬	犬𠂊用刀牛
胝	月氏丶
礱	龍石
濉	水目隹
洺	水夕口
邃	辵穴八豕
屐	尸行十又
経	糸又土
殄	歹人彡
瞽	十豆十又目
鷙	土半丮鳥
験	馬亼口人
蠆	艹田冂厶虫
芴	艹勿
楝	木木四
鶇	東鳥
耷	大耳
曛	日千四土火
稹	禾十目廾
氤	气圍大
込	辵人
臆	月立日心
髙	京口
埸	土日勿
拊	扌人寸
荑	艹大弓
芤	艹子乚
榧	木匚非
砑	石牙
垡	人戈土
倮	人田木
徇	行勹日
鑷	金三耳
鑌	金宀一㐄貝
腆	月冊廾
胗	月人彡
瘢	疒舟殳
遨	辵丰力攴
弢	弓屮又
緙	糸革
駑	女又馬
擤	扌自田几
匏	大一丂勹巳
尷	尤臣𠂉丶皿
蝴	虫十口月
虼	虫气
曈	日立田土
澩	臼乂乂冂水
餱	食人龴矢
粿	米田木
渀	水大屮
宄	宀九
隳	阝𠂇工月人心
堋	土月月
菹	艹水且
酐	酉干
櫳	木龍
哚	口几木
眭	目土土
鴦	冂大鳥
峰	山夂丰
侞	人女口
飩	食一屮
餾	食卯田
銣	金女口
胛	月甲
腴	月臼人
獰	犬宀心皿丁
詁	言十口
諑	言豕
訃	言卜
疳	疒甘
癤	疒竹艮卩
惴	心山而
怺	心丶水
窕	穴儿⺍
陟	阝止㐄
悪	亞心
鼙	十豆十又鬼十
聵	耳中一貝
鴣	十口鳥
蕈	艹西日十
蘄	艹口口甲一斤
薺	艹齊
釅	酉口口厂㇕耳攴
楂	木木日一
楫	木口耳
碭	石日一勿
戔	戈戈
呻	口申
叺	口人
咄	口屮凵
崞	山京子
嶗	山火火冂力
骼	冎月夂口
籙	竹金彑
魍	鬼网亡
僉	亼口口从
饅	食日四又
餛	食日匕匕
鍐	金乂凵八夂
狎	犬甲
麾	广木木毛
羝	羊氏丶
糲	米厂艹田冂厶
憷	心木木足
煋	火日生
燚	四火
窣	穴衣十
窸	穴釆心
褡	衤艹亼口
闍	門耂
閞	門厶廾
嬗	女亠回日一
絵	糸亼一厶
邛	工阝
玎	王丁
瑚	王十口月
琿	王冂車
玘	王巳
茈	艹止匕
藎	艹尹一火皿
椐	木尸十口
螞	虫馬
蜘	虫矢口
嗉	口丰糸
唁	口言
躚	足辵西大巳
筮	竹工从
箜	竹穴工
瓮	公瓦
鈸	金犬㇕
錮	金圍十口
鍤	金千臼
鯁	魚一日乂
鰱	魚辵車
粳	米一日乂
遄	辵山而
裰	衤四又
鞴	革廿丿用
蘩	艹𠂉母攴糸
麩	木从夂夫
碲	石亠八冂巾
觜	止匕𠂊用
跏	足力口
唎	口禾刀
崚	山土八夂
仵	人午
歙	亼口习习欠
鏇	金方𠂉足
諄	言京子
竜	立申
蠲	水皿四勹虫
粞	米西
湢	水一口田
涳	水穴工
蟊	予丿虫虫
媲	女囟匕匕
緱	糸人龴矢
繅	糸巛田木
盍	土厶皿
扦	扌千
萵	艹冎口
菪	艹宀石
棱	木土八夂
輳	車廾一大
蛞	虫舌
笤	竹刀口
傀	人鬼
飪	食丿士
胭	月圍大
謄	月䒑大言
殳	殳
旮	九日
悻	心土半
巛	巛
埝	土亼㇕心
圯	土巳
栲	木耂丂
朮	木丶
榊	木示申
砹	石艹乂
図	圍冫乂
跣	足牛儿
邾	𠂉木阝
氚	气川
俷	人月巴
譕	言𠂉廿廿火
瓿	立口瓦
潢	水廿由八
漷	水京子阝
辶	辵
禳	示衣口口甘
鬻	弓米弓一口冂八丁
綆	糸一日乂
彘	彑匕矢匕
殛	歹了口又一
堊	亞土
琵	王王匕匕
頊	王頁
拮	扌士口
枡	木丿廾
砟	石𠂉匕
骱	冎月人八
笸	竹匚口
頷	亼㇕口頁
鋃	金丶艮
狻	犬厶八夂
鴇	匕十鳥
鴟	氏丶鳥
邙	亡阝
悌	心八弓丨丿
淠	水田几
嫫	女艹日大
妣	女匕匕
餮	歹人彡食
赳	走丩
埽	土彐冂巾
圾	土𠂊又
荖	艹耂匕
薅	艹女辰寸
樗	木雨一丂
柞	木𠂉匕
欹	大丁口欠
蠼	虫目目隹又
跆	足厶口
嗐	口宀丰口
黙	田土犬火
嵯	山羊工
牝	牛匕
怹	人也心
鏑	金亠八冂十口
瘛	疒丰刀心
巻	䒑大巳
懌	心四土半
瀞	水丰月𠂊尹
漵	水亼木攴
漈	水肉又示
滂	水亠八冂方
繻	糸雨而
糶	屮凵米习习隹
嫘	女田糸
橛	木厂䒑屮欠
骺	冎月𠂆口
笊	竹爪
倀	人長
倜	人用口
皈	白𠂆又
鈳	金丁口
鯛	魚用口
怙	心十口
滹	水虎爪丁
蔠	艹糸夂冫
撃	車殳手
槁	木京口
酃	雨口口口阝
奩	大匚三口
鴯	而鳥
郾	匚日女阝
畋	田攴
髀	冎月鬼十
穰	禾衣口口甘
獗	犬厂䒑屮欠
謅	言勹屮勹屮
癭	疒貝貝女
羰	羊山𠂇火
愴	心亼戶口
窬	穴亼月刀
嬿	女廿北口火
砉	丰石
抉	扌龴人
莩	艹爪子
迣	辵廿乚
柩	木匚𠂊丶
蚰	虫由
螳	虫小冂口土
蛑	虫厶牛
咆	口勹巳
篋	竹匚大从
価	人西
翕	亼口习习
郄	乂𠂇厶阝
朐	月勹口
夤	夕宀一由八
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹辵虎豕
杼	木予
磽	石土土土兀
鳪	卜鳥
蚋	虫内
跗	足人寸
侔	人厶牛
艚	舟一曲日
郇	勹日阝
裎	衤口王
冢	冂豕
陔	阝丶彑
埵	土𠦒
瑭	王广尹口
醺	酉千四土火
喟	口田月
咐	口人寸
蜚	非虫
旯	日九
嶙	山米癶
甥	生田力
篾	竹四戈人
皤	白釆田
敫	白方攴
鵜	八弓丨丿鳥
洄	水回
裟	水小丿衣
弭	弓耳
媾	女甘冄
緡	糸巳七日
莨	艹丶艮
櫺	木雨口口口
霹	雨尸口辛
邳	不一阝
蟪	虫東厶心
歳	止戌小
蚣	虫公
跎	足宀匕
呉	口乚廾
嶝	山癶豆
嶁	山婁
郃	亼口阝
貘	豸艹日大
読	言士冂儿
紶	糸土厶
婞	女土半
靑	丰冂丨一
苾	艹弋八
霑	雨水卜口
蝽	虫廾日
犧	牛羊禾戈丂
恂	心勹日
夬	龴人
翮	一口冂八丁习习
両	一巾凵
邴	一内阝
玠	王人八
蕤	艹豕生
鷯	一火日小鳥
蚱	虫𠂉匕
趵	足勹丶
帰	刀彐冂巾
罟	四十口
矍	目目隹又
峋	山勹日
嶋	山鳥
髏	冎月婁
嚳	臼乂乂冂牛口
皁	白十
齎	齊貝
萆	艹鬼十
槔	木白大十
磴	石癶豆
蟣	虫幺幺戈人
畛	田人彡
岈	山牙
犍	牛廴尹二
釤	金彡
臃	月亠阝隹
譖	言旡旡日
廛	广田土八土
愎	心𠂉日夂
茚	艹爪卩
軛	車厂卩
匴	匚竹目廾
曩	日衣口口甘
暾	日京子攴
罱	四十冂半
岵	山十口
畬	亼木田
粢	冫欠米
庀	广匕
湎	水頁圍
鐾	尸口辛金
総	糸公心
炱	厶口火
墻	土土从
摜	扌母貝
苜	艹目
硨	石車
錁	金田木
窆	穴丿之
聴	耳十四心
瑠	王卯田
搧	扌戶习习
藿	艹雨隹
薱	艹业土寸
葰	艹人厶八夂
茭	艹文八
菑	艹巛田
霎	雨立女
蛺	虫大从
蜿	虫宀夕卩
昃	日厂人
簸	竹其皮
佹	人𠂊厂卩
儕	人齊
剣	亼口人刀
艋	舟子皿
齏	齊非一
鶿	䒑幺幺鳥
炆	火文
惋	心宀夕卩
湓	水八刀皿
褆	衤日一止
蓁	艹廾禾
萣	艹宀一止
柊	木夂冫
泅	水圍人
紱	糸犬㇕
擯	扌宀一㐄貝
搡	扌三又木
帯	廿丨冂巾
酹	酉爪寸
雩	雨一丂
靂	雨厂禾禾止
兕	圍凵儿
帙	巾𠂉大
簌	竹木中欠
穂	禾東心
僂	人婁
鄱	釆田阝
獍	犬立日儿
廩	广亠回禾
瀠	水火火冂糸
韝	㐄口㐄甘冄
顙	三又木頁
綈	糸八弓丨丿
堝	土冎口
辻	辵十
蔵	艹戈丿臣
晷	日夂卜口
筇	竹工阝
賃	人丿士貝
鐙	金癶豆
脒	月米
炻	火石
泔	水甘
専	東寸
墀	土尸水牛
挈	丰刀手
玹	王亠幺
騅	馬隹
嘏	十口尸二龴又
蓽	艹田𠦒
転	車二厶
弍	弋二
蟯	虫土土土兀
圏	圍䒑大巳
豊	曲豆
衄	丿皿彐丨
儻	人小冂口四土火
狆	犬中
痤	疒从土
塋	火火冂土
煢	火火冂乚十
惇	心京子
溲	水申又
鷚	习习人彡鳥
丌	几
掾	扌彑豕
萩	艹禾火
崤	山乂𠂇月
仃	人丁
倗	人月月
鈁	金方
艏	舟八頁
狷	犬口月
肷	月欠
鯖	魚丰月
麋	鹿米
逶	辵禾女
辺	辵刀
縲	糸田糸
絎	糸行
銎	工凡金
鞔	革象儿
櫨	木虎田皿
瓠	大一丂瓜
蚯	虫丘
圇	圍亼冊
圊	圍丰月
蹕	足田𠦒
